"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0143162233485827,-0.260541988448245,-1,0.00212246008131657
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR205",0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,-0.0143162233485827,0.0143162233485827,0.0143162233485827,0.0143162233485827,0.0143162233485827,0.0143162233485827,1,-0.00262024550382378,0.0143162233485827,0.00563582547869511
"miR30c",0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,-0.260541988448245,0.260541988448245,0.260541988448245,0.260541988448245,0.260541988448245,0.260541988448245,-0.00262024550382378,1,0.260541988448245,-0.000384628346568156
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0143162233485827,0.260541988448245,1,-0.00212246008131657
"miR9",-0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,0.00212246008131657,-0.00212246008131657,-0.00212246008131657,-0.00212246008131657,-0.00212246008131657,-0.00212246008131657,0.00563582547869511,-0.000384628346568156,-0.00212246008131657,1
