"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.974787470496007,-1,-1,-1,-1,-0.974787470496007,-1,-1,-1,-0.974787470496007,-0.974787470496007,1,0.974787470496007,0.974787470496007,0.974787470496007,0.974787470496007,0.0389206191582779,0.300450916216319,0.974787470496007,0.0159078373820902
"FOXC2",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"GSC",-0.974787470496007,0.974787470496007,1,0.974787470496007,0.974787470496007,0.974787470496007,0.974787470496007,1,0.974787470496007,0.974787470496007,0.974787470496007,1,1,-0.974787470496007,-1,-1,-1,-1,-0.06413039362644,-0.275237262976005,-1,-0.0411199495559303
"KLF8",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"SNAI1",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"SNAI2",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"TCF3",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"TGFbeta",-0.974787470496007,0.974787470496007,1,0.974787470496007,0.974787470496007,0.974787470496007,0.974787470496007,1,0.974787470496007,0.974787470496007,0.974787470496007,1,1,-0.974787470496007,-1,-1,-1,-1,-0.06413039362644,-0.275237262976005,-1,-0.0411199495559303
"TWIST1",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
"TWIST2",-1,1,0.974787470496007,1,1,1,1,0.974787470496007,1,1,1,0.974787470496007,0.974787470496007,-1,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.974787470496007,-0.0389206191582779,-0.300450916216319,-0.974787470496007,-0.0159078373820902
