"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.059835731092317,-0.0964420945750201,-1,-0.0462291662618041
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR205",0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,-0.059835731092317,0.059835731092317,0.059835731092317,0.059835731092317,0.059835731092317,0.059835731092317,1,-0.00461056083488112,0.059835731092317,0.00357451583864503
"miR30c",0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,-0.0964420945750201,0.0964420945750201,0.0964420945750201,0.0964420945750201,0.0964420945750201,0.0964420945750201,-0.00461056083488112,1,0.0964420945750201,0.00619456001831234
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.059835731092317,0.0964420945750201,1,0.0462291662618041
"miR9",0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,-0.0462291662618041,0.0462291662618041,0.0462291662618041,0.0462291662618041,0.0462291662618041,0.0462291662618041,0.00357451583864503,0.00619456001831234,0.0462291662618041,1
