"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0393501456723521,-0.00190887999904592,-1,0.00488735825541751
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR205",0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,-0.0393501456723521,0.0393501456723521,0.0393501456723521,0.0393501456723521,0.0393501456723521,0.0393501456723521,1,-0.00170592491323877,0.0393501456723521,-0.00251010049900891
"miR30c",0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,-0.00190887999904592,0.00190887999904592,0.00190887999904592,0.00190887999904592,0.00190887999904592,0.00190887999904592,-0.00170592491323877,1,0.00190887999904592,-0.00270290801555788
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0393501456723521,0.00190887999904592,1,-0.00488735825541751
"miR9",-0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,0.00488735825541751,-0.00488735825541751,-0.00488735825541751,-0.00488735825541751,-0.00488735825541751,-0.00488735825541751,-0.00251010049900891,-0.00270290801555788,-0.00488735825541751,1
