"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.864707970455151,-0.864707970455151,-1,-1,-1,-1,-0.864707970455151,-1,-1,-1,-0.864707970455151,-0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,0.0485366522694164,0.459419820916656,1,0.0241042392968181
"FOXC2",-0.864707970455151,1,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,1,1,-0.864707970455151,-1,-1,-1,-1,-0.183827488489369,-0.324133443621708,-0.864707970455151,-0.0401379716951483
"GSC",-0.864707970455151,1,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,1,1,-0.864707970455151,-1,-1,-1,-1,-0.183827488489369,-0.324133443621708,-0.864707970455151,-0.0401379716951483
"KLF8",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"SNAI1",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"SNAI2",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"TCF3",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"TGFbeta",-0.864707970455151,1,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,1,1,-0.864707970455151,-1,-1,-1,-1,-0.183827488489369,-0.324133443621708,-0.864707970455151,-0.0401379716951483
"TWIST1",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"TWIST2",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"VIM",-1,0.864707970455151,0.864707970455151,1,1,1,1,0.864707970455151,1,1,1,0.864707970455151,0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.0485366522694164,-0.459419820916656,-1,-0.0241042392968181
"ZEB1",-0.864707970455151,1,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,1,1,-0.864707970455151,-1,-1,-1,-1,-0.183827488489369,-0.324133443621708,-0.864707970455151,-0.0401379716951483
"ZEB2",-0.864707970455151,1,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,1,1,-0.864707970455151,-1,-1,-1,-1,-0.183827488489369,-0.324133443621708,-0.864707970455151,-0.0401379716951483
"miR101",1,-0.864707970455151,-0.864707970455151,-1,-1,-1,-1,-0.864707970455151,-1,-1,-1,-0.864707970455151,-0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,0.0485366522694164,0.459419820916656,1,0.0241042392968181
"miR141",0.864707970455151,-1,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-1,0.864707970455151,1,1,1,1,0.183827488489369,0.324133443621708,0.864707970455151,0.0401379716951483
"miR200a",0.864707970455151,-1,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-1,0.864707970455151,1,1,1,1,0.183827488489369,0.324133443621708,0.864707970455151,0.0401379716951483
"miR200b",0.864707970455151,-1,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-1,0.864707970455151,1,1,1,1,0.183827488489369,0.324133443621708,0.864707970455151,0.0401379716951483
"miR200c",0.864707970455151,-1,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-0.864707970455151,-0.864707970455151,-0.864707970455151,-1,-1,0.864707970455151,1,1,1,1,0.183827488489369,0.324133443621708,0.864707970455151,0.0401379716951483
"miR205",0.0485366522694164,-0.183827488489369,-0.183827488489369,-0.0485366522694164,-0.0485366522694164,-0.0485366522694164,-0.0485366522694164,-0.183827488489369,-0.0485366522694164,-0.0485366522694164,-0.0485366522694164,-0.183827488489369,-0.183827488489369,0.0485366522694164,0.183827488489369,0.183827488489369,0.183827488489369,0.183827488489369,1,0.00350946610122959,0.0485366522694164,0.000515864062101093
"miR30c",0.459419820916656,-0.324133443621708,-0.324133443621708,-0.459419820916656,-0.459419820916656,-0.459419820916656,-0.459419820916656,-0.324133443621708,-0.459419820916656,-0.459419820916656,-0.459419820916656,-0.324133443621708,-0.324133443621708,0.459419820916656,0.324133443621708,0.324133443621708,0.324133443621708,0.324133443621708,0.00350946610122959,1,0.459419820916656,-0.00173863984645032
"miR34a",1,-0.864707970455151,-0.864707970455151,-1,-1,-1,-1,-0.864707970455151,-1,-1,-1,-0.864707970455151,-0.864707970455151,1,0.864707970455151,0.864707970455151,0.864707970455151,0.864707970455151,0.0485366522694164,0.459419820916656,1,0.0241042392968181
"miR9",0.0241042392968181,-0.0401379716951483,-0.0401379716951483,-0.0241042392968181,-0.0241042392968181,-0.0241042392968181,-0.0241042392968181,-0.0401379716951483,-0.0241042392968181,-0.0241042392968181,-0.0241042392968181,-0.0401379716951483,-0.0401379716951483,0.0241042392968181,0.0401379716951483,0.0401379716951483,0.0401379716951483,0.0401379716951483,0.000515864062101093,-0.00173863984645032,0.0241042392968181,1
