"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.164350677872616,-0.0326099218592022,-1,-0.000893181366704388
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR205",0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,-0.164350677872616,0.164350677872616,0.164350677872616,0.164350677872616,0.164350677872616,0.164350677872616,1,0.0088273135085997,0.164350677872616,-0.00851130052203488
"miR30c",0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,-0.0326099218592022,0.0326099218592022,0.0326099218592022,0.0326099218592022,0.0326099218592022,0.0326099218592022,0.0088273135085997,1,0.0326099218592022,-0.0109159281047837
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.164350677872616,0.0326099218592022,1,0.000893181366704378
"miR9",0.000893181366704378,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,-0.000893181366704388,0.000893181366704378,0.000893181366704378,0.000893181366704378,0.000893181366704378,0.000893181366704378,-0.00851130052203488,-0.0109159281047837,0.000893181366704378,1
