"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,1,1,1,0.743028261553237,0.743028261553237,0.217112731809341,0.0430241546630038,1,0.00807175255654752
"FOXC2",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"GSC",-0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,-1,-0.251095791114319,-0.299953709440677,-0.743028261553237,-0.163404313819409
"KLF8",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"SNAI1",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"SNAI2",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"TCF3",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"TGFbeta",-0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,-1,-0.251095791114319,-0.299953709440677,-0.743028261553237,-0.163404313819409
"TWIST1",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"TWIST2",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"VIM",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"ZEB1",-1,1,0.743028261553237,1,1,1,1,0.743028261553237,1,1,1,1,0.743028261553237,-1,-1,-1,-0.743028261553237,-0.743028261553237,-0.217112731809341,-0.0430241546630038,-1,-0.00807175255654752
"ZEB2",-0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,0.743028261553237,0.743028261553237,0.743028261553237,0.743028261553237,1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,-1,-0.251095791114319,-0.299953709440677,-0.743028261553237,-0.163404313819409
"miR101",1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,1,1,1,0.743028261553237,0.743028261553237,0.217112731809341,0.0430241546630038,1,0.00807175255654752
"miR141",1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,1,1,1,0.743028261553237,0.743028261553237,0.217112731809341,0.0430241546630038,1,0.00807175255654752
"miR200a",1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,-1,-1,-1,-1,-0.743028261553237,1,1,1,0.743028261553237,0.743028261553237,0.217112731809341,0.0430241546630038,1,0.00807175255654752
"miR200b",0.743028261553237,-0.743028261553237,-1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,0.743028261553237,0.743028261553237,0.743028261553237,1,1,0.251095791114319,0.299953709440677,0.743028261553237,0.163404313819409
"miR200c",0.743028261553237,-0.743028261553237,-1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,-0.743028261553237,-0.743028261553237,-0.743028261553237,-0.743028261553237,-1,0.743028261553237,0.743028261553237,0.743028261553237,1,1,0.251095791114319,0.299953709440677,0.743028261553237,0.163404313819409
"miR205",0.217112731809341,-0.217112731809341,-0.251095791114319,-0.217112731809341,-0.217112731809341,-0.217112731809341,-0.217112731809341,-0.251095791114319,-0.217112731809341,-0.217112731809341,-0.217112731809341,-0.217112731809341,-0.251095791114319,0.217112731809341,0.217112731809341,0.217112731809341,0.251095791114319,0.251095791114319,1,0.00166800312596089,0.217112731809341,0.000112799353903984
"miR30c",0.0430241546630038,-0.0430241546630038,-0.299953709440677,-0.0430241546630038,-0.0430241546630038,-0.0430241546630038,-0.0430241546630038,-0.299953709440677,-0.0430241546630038,-0.0430241546630038,-0.0430241546630038,-0.0430241546630038,-0.299953709440677,0.0430241546630038,0.0430241546630038,0.0430241546630038,0.299953709440677,0.299953709440677,0.00166800312596089,1,0.0430241546630038,0.00572935377114071
