"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"FOXC2",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"GSC",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"KLF8",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"SNAI1",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"SNAI2",-0.529266398400045,0.529266398400045,0.529266398400045,0.529266398400045,0.529266398400045,1,0.529266398400045,0.529266398400045,0.529266398400045,1,0.529266398400045,0.529266398400045,0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.0284219961215213,-0.547238451117143,-0.529266398400045,-0.00901117779829175
"TCF3",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"TGFbeta",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"TWIST1",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"TWIST2",-0.529266398400045,0.529266398400045,0.529266398400045,0.529266398400045,0.529266398400045,1,0.529266398400045,0.529266398400045,0.529266398400045,1,0.529266398400045,0.529266398400045,0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.529266398400045,-0.0284219961215213,-0.547238451117143,-0.529266398400045,-0.00901117779829175
"VIM",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"ZEB1",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"ZEB2",-1,1,1,1,1,0.529266398400045,1,1,1,0.529266398400045,1,1,1,-1,-1,-1,-1,-1,-0.117726919807443,-0.0764957524315896,-1,-0.0137044200553267
"miR101",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR141",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR200a",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR200b",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR200c",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR205",0.117726919807443,-0.117726919807443,-0.117726919807443,-0.117726919807443,-0.117726919807443,-0.0284219961215213,-0.117726919807443,-0.117726919807443,-0.117726919807443,-0.0284219961215213,-0.117726919807443,-0.117726919807443,-0.117726919807443,0.117726919807443,0.117726919807443,0.117726919807443,0.117726919807443,0.117726919807443,1,0.000395514500181924,0.117726919807443,0.00542258312635727
"miR30c",0.0764957524315896,-0.0764957524315896,-0.0764957524315896,-0.0764957524315896,-0.0764957524315896,-0.547238451117143,-0.0764957524315896,-0.0764957524315896,-0.0764957524315896,-0.547238451117143,-0.0764957524315896,-0.0764957524315896,-0.0764957524315896,0.0764957524315896,0.0764957524315896,0.0764957524315896,0.0764957524315896,0.0764957524315896,0.000395514500181924,1,0.0764957524315896,0.0106305832919319
"miR34a",1,-1,-1,-1,-1,-0.529266398400045,-1,-1,-1,-0.529266398400045,-1,-1,-1,1,1,1,1,1,0.117726919807443,0.0764957524315896,1,0.0137044200553267
"miR9",0.0137044200553267,-0.0137044200553267,-0.0137044200553267,-0.0137044200553267,-0.0137044200553267,-0.00901117779829175,-0.0137044200553267,-0.0137044200553267,-0.0137044200553267,-0.00901117779829175,-0.0137044200553267,-0.0137044200553267,-0.0137044200553267,0.0137044200553267,0.0137044200553267,0.0137044200553267,0.0137044200553267,0.0137044200553267,0.00542258312635727,0.0106305832919319,0.0137044200553267,1
