"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.941717863577032,-0.888443050961594,-1,-0.941718994607479,-1,-1,-0.888443050961594,-1,-1,-0.941918090745355,-1,-0.888443050961594,1,1,0.888443050961594,1,0.888443050961594,0.0919205483328806,0.143581548729909,1,0.00641866141892068
"FOXC2",-0.941717863577032,1,0.946725074822542,0.941717863577032,0.96194721390334,0.941717863577032,0.941717863577032,0.946725074822542,0.941717863577032,0.941717863577032,0.962947899911703,0.941717863577032,0.946725074822542,-0.941717863577032,-0.941717863577032,-0.946725074822542,-0.941717863577032,-0.946725074822542,-0.150203139101789,-0.20186652898767,-0.941717863577032,-0.0114251107428596
"GSC",-0.888443050961594,0.946725074822542,1,0.888443050961594,0.946725469361108,0.888443050961594,0.888443050961594,1,0.888443050961594,0.888443050961594,0.946525107854907,0.888443050961594,1,-0.888443050961594,-0.888443050961594,-1,-0.888443050961594,-1,-0.203479067968565,-0.255145658841408,-0.888443050961594,-0.0154295340381581
"KLF8",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
"SNAI1",-0.941718994607479,0.96194721390334,0.946725469361108,0.94171899460748,1,0.94171899460748,0.94171899460748,0.946725469361108,0.94171899460748,0.94171899460748,0.962148322906235,0.94171899460748,0.946725469361108,-0.941718994607479,-0.941718994607479,-0.946725469361108,-0.941718994607479,-0.946725469361108,-0.150206074747439,-0.201875091847515,-0.941718994607479,-0.0106203411358437
"SNAI2",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
"TCF3",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
"TGFbeta",-0.888443050961594,0.946725074822542,1,0.888443050961594,0.946725469361108,0.888443050961594,0.888443050961594,1,0.888443050961594,0.888443050961594,0.946525107854907,0.888443050961594,1,-0.888443050961594,-0.888443050961594,-1,-0.888443050961594,-1,-0.203479067968565,-0.255145658841408,-0.888443050961594,-0.0154295340381581
"TWIST1",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
"TWIST2",-1,0.941717863577032,0.888443050961594,1,0.94171899460748,1,1,0.888443050961594,1,1,0.941918090745355,1,0.888443050961594,-1,-1,-0.888443050961594,-1,-0.888443050961594,-0.0919205483328806,-0.143581548729909,-1,-0.00641866141892067
