"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0726994339741859,-0.110765686264698,-1,0.000260994148388581
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR205",0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,-0.0726994339741859,0.0726994339741859,0.0726994339741859,0.0726994339741859,0.0726994339741859,0.0726994339741859,1,-0.00448249353346199,0.0726994339741859,0.00659035897519326
"miR30c",0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,-0.110765686264698,0.110765686264698,0.110765686264698,0.110765686264698,0.110765686264698,0.110765686264698,-0.00448249353346199,1,0.110765686264698,0.00168179471863115
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0726994339741859,0.110765686264698,1,-0.000260994148388579
"miR9",-0.000260994148388579,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,0.000260994148388581,-0.000260994148388579,-0.000260994148388579,-0.000260994148388579,-0.000260994148388579,-0.000260994148388579,0.00659035897519326,0.00168179471863115,-0.000260994148388579,1
