"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.836631279834542,-1,-1,-1,-1,-0.836631279834542,-1,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,0.0312021247125771,0.245485924295519,0.836631279834542,0.0124114341128445
"FOXC2",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"GSC",-0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,1,1,1,-0.836631279834542,-1,-1,-1,-1,-0.139702821566954,-0.259921356676195,-1,-0.0720731063057252
"KLF8",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"SNAI1",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"SNAI2",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"TCF3",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"TGFbeta",-0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,1,1,1,-0.836631279834542,-1,-1,-1,-1,-0.139702821566954,-0.259921356676195,-1,-0.0720731063057252
"TWIST1",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"TWIST2",-1,1,0.836631279834542,1,1,1,1,0.836631279834542,1,1,0.836631279834542,0.836631279834542,0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.0312021247125771,-0.245485924295519,-0.836631279834542,-0.0124114341128445
"VIM",-0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,1,1,1,-0.836631279834542,-1,-1,-1,-1,-0.139702821566954,-0.259921356676195,-1,-0.0720731063057252
"ZEB1",-0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,1,1,1,-0.836631279834542,-1,-1,-1,-1,-0.139702821566954,-0.259921356676195,-1,-0.0720731063057252
"ZEB2",-0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,1,0.836631279834542,0.836631279834542,1,1,1,-0.836631279834542,-1,-1,-1,-1,-0.139702821566954,-0.259921356676195,-1,-0.0720731063057252
"miR101",1,-1,-0.836631279834542,-1,-1,-1,-1,-0.836631279834542,-1,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,1,0.836631279834542,0.836631279834542,0.836631279834542,0.836631279834542,0.0312021247125771,0.245485924295519,0.836631279834542,0.0124114341128445
"miR141",0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-1,-1,-1,0.836631279834542,1,1,1,1,0.139702821566954,0.259921356676196,1,0.0720731063057252
"miR200a",0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-1,-1,-1,0.836631279834542,1,1,1,1,0.139702821566954,0.259921356676196,1,0.0720731063057252
"miR200b",0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-0.836631279834542,-0.836631279834542,-1,-0.836631279834542,-0.836631279834542,-1,-1,-1,0.836631279834542,1,1,1,1,0.139702821566954,0.259921356676196,1,0.0720731063057252
