"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.897836813913382,-0.897836813913382,-0.897836813913382,-0.897836813913382,-0.907451865923043,-0.897836813913382,-0.897836813913382,-0.897836813913382,-0.907451865923043,-0.874002616005926,-0.897836813913382,-0.565512282460467,0.897836813913382,0.897836813913382,0.565512282460467,0.907451865923043,0.565512282460467,0.00540198003208521,0.482572589822974,0.897836813913382,-0.0857560650561662
"FOXC2",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"GSC",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"KLF8",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"SNAI1",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"SNAI2",-0.907451865923043,0.8052889877456,0.8052889877456,0.8052889877456,0.8052889877456,1,0.8052889877456,0.8052889877456,0.8052889877456,1,0.896039643448646,0.8052889877456,0.587551195400515,-0.8052889877456,-0.8052889877456,-0.587551195400515,-1,-0.587551195400515,-0.000596153330303776,-0.575120480790411,-0.8052889877456,-0.00680102306196591
"TCF3",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"TGFbeta",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"TWIST1",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"TWIST2",-0.907451865923043,0.8052889877456,0.8052889877456,0.8052889877456,0.8052889877456,1,0.8052889877456,0.8052889877456,0.8052889877456,1,0.896039643448646,0.8052889877456,0.587551195400515,-0.8052889877456,-0.8052889877456,-0.587551195400515,-1,-0.587551195400515,-0.000596153330303776,-0.575120480790411,-0.8052889877456,-0.00680102306196591
"VIM",-0.874002616005926,0.909255879060763,0.909255879060763,0.909255879060763,0.909255879060763,0.896039643448646,0.909255879060763,0.909255879060763,0.909255879060763,0.896039643448646,1,0.909255879060763,0.691498077755572,-0.909255879060763,-0.909255879060763,-0.691498077755572,-0.896039643448646,-0.691498077755572,-0.0236152524482044,-0.471159291350938,-0.909255879060763,-0.0402178697018319
"ZEB1",-0.897836813913382,1,1,1,1,0.8052889877456,1,1,1,0.8052889877456,0.909255879060763,1,0.600761674603734,-1,-1,-0.600761674603734,-0.8052889877456,-0.600761674603734,-0.0106046256635565,-0.380409943758361,-1,-0.0164005885097922
"ZEB2",-0.565512282460467,0.600761674603734,0.600761674603734,0.600761674603734,0.600761674603734,0.587551195400515,0.600761674603734,0.600761674603734,0.600761674603734,0.587551195400515,0.691498077755572,0.600761674603734,1,-0.600761674603734,-0.600761674603734,-1,-0.587551195400515,-1,-0.238753952058697,-0.467563087176419,-0.600761674603734,-0.270173282875144
"miR101",0.897836813913382,-1,-1,-1,-1,-0.8052889877456,-1,-1,-1,-0.8052889877456,-0.909255879060763,-1,-0.600761674603734,1,1,0.600761674603734,0.8052889877456,0.600761674603734,0.0106046256635565,0.380409943758361,1,0.0164005885097922
"miR141",0.897836813913382,-1,-1,-1,-1,-0.8052889877456,-1,-1,-1,-0.8052889877456,-0.909255879060763,-1,-0.600761674603734,1,1,0.600761674603734,0.8052889877456,0.600761674603734,0.0106046256635565,0.380409943758361,1,0.0164005885097922
"miR200a",0.565512282460467,-0.600761674603734,-0.600761674603734,-0.600761674603734,-0.600761674603734,-0.587551195400515,-0.600761674603734,-0.600761674603734,-0.600761674603734,-0.587551195400515,-0.691498077755572,-0.600761674603734,-1,0.600761674603734,0.600761674603734,1,0.587551195400515,1,0.238753952058697,0.467563087176419,0.600761674603734,0.270173282875144
