"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.828481247342871,-0.828481247342871,-0.71399966761479,-1,-0.71399966761479,-1,-0.828481247342871,-1,-0.71399966761479,-1,-0.828481247342871,-0.828481247342871,0.71399966761479,0.828481247342871,0.828481247342871,0.828481247342871,0.828481247342871,0.12959001262748,0.377360383802855,1,0.0313284315846238
"FOXC2",-0.828481247342871,1,1,0.542479868417439,0.828481247342871,0.542479868417439,0.828481247342871,1,0.828481247342871,0.542479868417439,0.828481247342871,1,1,-0.542479868417439,-1,-1,-1,-1,-0.301110766673469,-0.205845132365175,-0.828481247342871,-0.0411293450852805
"GSC",-0.828481247342871,1,1,0.542479868417439,0.828481247342871,0.542479868417439,0.828481247342871,1,0.828481247342871,0.542479868417439,0.828481247342871,1,1,-0.542479868417439,-1,-1,-1,-1,-0.301110766673469,-0.205845132365175,-0.828481247342871,-0.0411293450852805
"KLF8",-0.71399966761479,0.542479868417439,0.542479868417439,1,0.71399966761479,1,0.71399966761479,0.542479868417439,0.71399966761479,1,0.71399966761479,0.542479868417439,0.542479868417439,-1,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.0101066296858257,-0.0913612834009343,-0.71399966761479,-0.00430601149637131
"SNAI1",-1,0.828481247342871,0.828481247342871,0.71399966761479,1,0.71399966761479,1,0.828481247342871,1,0.71399966761479,1,0.828481247342871,0.828481247342871,-0.71399966761479,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.12959001262748,-0.377360383802855,-1,-0.0313284315846238
"SNAI2",-0.71399966761479,0.542479868417439,0.542479868417439,1,0.71399966761479,1,0.71399966761479,0.542479868417439,0.71399966761479,1,0.71399966761479,0.542479868417439,0.542479868417439,-1,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.0101066296858257,-0.0913612834009343,-0.71399966761479,-0.00430601149637131
"TCF3",-1,0.828481247342871,0.828481247342871,0.71399966761479,1,0.71399966761479,1,0.828481247342871,1,0.71399966761479,1,0.828481247342871,0.828481247342871,-0.71399966761479,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.12959001262748,-0.377360383802855,-1,-0.0313284315846238
"TGFbeta",-0.828481247342871,1,1,0.542479868417439,0.828481247342871,0.542479868417439,0.828481247342871,1,0.828481247342871,0.542479868417439,0.828481247342871,1,1,-0.542479868417439,-1,-1,-1,-1,-0.301110766673469,-0.205845132365175,-0.828481247342871,-0.0411293450852805
"TWIST1",-1,0.828481247342871,0.828481247342871,0.71399966761479,1,0.71399966761479,1,0.828481247342871,1,0.71399966761479,1,0.828481247342871,0.828481247342871,-0.71399966761479,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.12959001262748,-0.377360383802855,-1,-0.0313284315846238
"TWIST2",-0.71399966761479,0.542479868417439,0.542479868417439,1,0.71399966761479,1,0.71399966761479,0.542479868417439,0.71399966761479,1,0.71399966761479,0.542479868417439,0.542479868417439,-1,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.542479868417439,-0.0101066296858257,-0.0913612834009343,-0.71399966761479,-0.00430601149637131
"VIM",-1,0.828481247342871,0.828481247342871,0.71399966761479,1,0.71399966761479,1,0.828481247342871,1,0.71399966761479,1,0.828481247342871,0.828481247342871,-0.71399966761479,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.828481247342871,-0.12959001262748,-0.377360383802855,-1,-0.0313284315846238
"ZEB1",-0.828481247342871,1,1,0.542479868417439,0.828481247342871,0.542479868417439,0.828481247342871,1,0.828481247342871,0.542479868417439,0.828481247342871,1,1,-0.542479868417439,-1,-1,-1,-1,-0.301110766673469,-0.205845132365175,-0.828481247342871,-0.0411293450852805
"ZEB2",-0.828481247342871,1,1,0.542479868417439,0.828481247342871,0.542479868417439,0.828481247342871,1,0.828481247342871,0.542479868417439,0.828481247342871,1,1,-0.542479868417439,-1,-1,-1,-1,-0.301110766673469,-0.205845132365175,-0.828481247342871,-0.0411293450852805
"miR101",0.71399966761479,-0.542479868417439,-0.542479868417439,-1,-0.71399966761479,-1,-0.71399966761479,-0.542479868417439,-0.71399966761479,-1,-0.71399966761479,-0.542479868417439,-0.542479868417439,1,0.542479868417439,0.542479868417439,0.542479868417439,0.542479868417439,0.0101066296858257,0.0913612834009343,0.71399966761479,0.00430601149637131
"miR141",0.828481247342871,-1,-1,-0.542479868417439,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-1,0.542479868417439,1,1,1,1,0.301110766673469,0.205845132365175,0.828481247342871,0.0411293450852805
"miR200a",0.828481247342871,-1,-1,-0.542479868417439,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-1,0.542479868417439,1,1,1,1,0.301110766673469,0.205845132365175,0.828481247342871,0.0411293450852805
"miR200b",0.828481247342871,-1,-1,-0.542479868417439,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-1,0.542479868417439,1,1,1,1,0.301110766673469,0.205845132365175,0.828481247342871,0.0411293450852805
"miR200c",0.828481247342871,-1,-1,-0.542479868417439,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-0.828481247342871,-0.542479868417439,-0.828481247342871,-1,-1,0.542479868417439,1,1,1,1,0.301110766673469,0.205845132365175,0.828481247342871,0.0411293450852805
"miR205",0.12959001262748,-0.301110766673469,-0.301110766673469,-0.0101066296858257,-0.12959001262748,-0.0101066296858257,-0.12959001262748,-0.301110766673469,-0.12959001262748,-0.0101066296858257,-0.12959001262748,-0.301110766673469,-0.301110766673469,0.0101066296858257,0.301110766673469,0.301110766673469,0.301110766673469,0.301110766673469,1,-0.0039046117584343,0.12959001262748,0.00550553571820495
"miR30c",0.377360383802855,-0.205845132365175,-0.205845132365175,-0.0913612834009343,-0.377360383802855,-0.0913612834009343,-0.377360383802855,-0.205845132365175,-0.377360383802855,-0.0913612834009343,-0.377360383802855,-0.205845132365175,-0.205845132365175,0.0913612834009343,0.205845132365175,0.205845132365175,0.205845132365175,0.205845132365175,-0.0039046117584343,1,0.377360383802855,0.00791785843254283
"miR34a",1,-0.828481247342871,-0.828481247342871,-0.71399966761479,-1,-0.71399966761479,-1,-0.828481247342871,-1,-0.71399966761479,-1,-0.828481247342871,-0.828481247342871,0.71399966761479,0.828481247342871,0.828481247342871,0.828481247342871,0.828481247342871,0.12959001262748,0.377360383802855,1,0.0313284315846238
"miR9",0.0313284315846238,-0.0411293450852805,-0.0411293450852805,-0.00430601149637131,-0.0313284315846238,-0.00430601149637131,-0.0313284315846238,-0.0411293450852805,-0.0313284315846238,-0.00430601149637131,-0.0313284315846238,-0.0411293450852805,-0.0411293450852805,0.00430601149637131,0.0411293450852805,0.0411293450852805,0.0411293450852805,0.0411293450852805,0.00550553571820495,0.00791785843254283,0.0313284315846238,1
