"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.68524726339459,-1,-1,-1,-1,-0.68524726339459,-1,-1,-1,-0.857241578376937,-0.68524726339459,1,0.857241578376937,0.68524726339459,0.857241578376937,0.68524726339459,0.0247478404075933,0.0856329020347667,1,0.051736318781555
"FOXC2",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"GSC",-0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.828011286760458,1,-0.68524726339459,-0.828011286760458,-1,-0.828011286760458,-1,-0.0531900619252171,-0.303101926299578,-0.68524726339459,-0.288794748155834
"KLF8",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"SNAI1",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"SNAI2",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"TCF3",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"TGFbeta",-0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.828011286760458,1,-0.68524726339459,-0.828011286760458,-1,-0.828011286760458,-1,-0.0531900619252171,-0.303101926299578,-0.68524726339459,-0.288794748155834
"TWIST1",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"TWIST2",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"VIM",-1,1,0.68524726339459,1,1,1,1,0.68524726339459,1,1,1,0.857241578376937,0.68524726339459,-1,-0.857241578376937,-0.68524726339459,-0.857241578376937,-0.68524726339459,-0.0247478404075933,-0.0856329020347667,-1,-0.051736318781555
"ZEB1",-0.857241578376937,0.857241578376937,0.828011286760458,0.857241578376937,0.857241578376937,0.857241578376937,0.857241578376937,0.828011286760458,0.857241578376937,0.857241578376937,0.857241578376937,1,0.828011286760458,-0.857241578376937,-1,-0.828011286760458,-1,-0.828011286760458,-0.032952008470824,-0.131075933454109,-0.857241578376937,-0.11681425196272
"ZEB2",-0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.68524726339459,1,0.68524726339459,0.68524726339459,0.68524726339459,0.828011286760458,1,-0.68524726339459,-0.828011286760458,-1,-0.828011286760458,-1,-0.0531900619252171,-0.303101926299578,-0.68524726339459,-0.288794748155834
"miR101",1,-1,-0.68524726339459,-1,-1,-1,-1,-0.68524726339459,-1,-1,-1,-0.857241578376937,-0.68524726339459,1,0.857241578376937,0.68524726339459,0.857241578376937,0.68524726339459,0.0247478404075933,0.0856329020347667,1,0.051736318781555
"miR141",0.857241578376937,-0.857241578376937,-0.828011286760458,-0.857241578376937,-0.857241578376937,-0.857241578376937,-0.857241578376937,-0.828011286760458,-0.857241578376937,-0.857241578376937,-0.857241578376937,-1,-0.828011286760458,0.857241578376937,1,0.828011286760458,1,0.828011286760458,0.032952008470824,0.131075933454109,0.857241578376937,0.11681425196272
"miR200a",0.68524726339459,-0.68524726339459,-1,-0.68524726339459,-0.68524726339459,-0.68524726339459,-0.68524726339459,-1,-0.68524726339459,-0.68524726339459,-0.68524726339459,-0.828011286760458,-1,0.68524726339459,0.828011286760458,1,0.828011286760458,1,0.0531900619252171,0.303101926299578,0.68524726339459,0.288794748155834
"miR200b",0.857241578376937,-0.857241578376937,-0.828011286760458,-0.857241578376937,-0.857241578376937,-0.857241578376937,-0.857241578376937,-0.828011286760458,-0.857241578376937,-0.857241578376937,-0.857241578376937,-1,-0.828011286760458,0.857241578376937,1,0.828011286760458,1,0.828011286760458,0.032952008470824,0.131075933454109,0.857241578376937,0.11681425196272
"miR200c",0.68524726339459,-0.68524726339459,-1,-0.68524726339459,-0.68524726339459,-0.68524726339459,-0.68524726339459,-1,-0.68524726339459,-0.68524726339459,-0.68524726339459,-0.828011286760458,-1,0.68524726339459,0.828011286760458,1,0.828011286760458,1,0.0531900619252171,0.303101926299578,0.68524726339459,0.288794748155834
"miR205",0.0247478404075933,-0.0247478404075933,-0.0531900619252171,-0.0247478404075933,-0.0247478404075933,-0.0247478404075933,-0.0247478404075933,-0.0531900619252171,-0.0247478404075933,-0.0247478404075933,-0.0247478404075933,-0.032952008470824,-0.0531900619252171,0.0247478404075933,0.032952008470824,0.0531900619252171,0.032952008470824,0.0531900619252171,1,-0.005548066062214,0.0247478404075933,-0.00127543764469208
"miR30c",0.0856329020347667,-0.0856329020347667,-0.303101926299578,-0.0856329020347667,-0.0856329020347667,-0.0856329020347667,-0.0856329020347667,-0.303101926299578,-0.0856329020347667,-0.0856329020347667,-0.0856329020347667,-0.131075933454109,-0.303101926299578,0.0856329020347667,0.131075933454109,0.303101926299578,0.131075933454109,0.303101926299578,-0.005548066062214,1,0.0856329020347667,-0.00405956981111421
"miR34a",1,-1,-0.68524726339459,-1,-1,-1,-1,-0.68524726339459,-1,-1,-1,-0.857241578376937,-0.68524726339459,1,0.857241578376937,0.68524726339459,0.857241578376937,0.68524726339459,0.0247478404075933,0.0856329020347667,1,0.051736318781555
"miR9",0.051736318781555,-0.051736318781555,-0.288794748155834,-0.051736318781555,-0.051736318781555,-0.051736318781555,-0.051736318781555,-0.288794748155834,-0.051736318781555,-0.051736318781555,-0.051736318781555,-0.11681425196272,-0.288794748155834,0.051736318781555,0.11681425196272,0.288794748155834,0.11681425196272,0.288794748155834,-0.00127543764469208,-0.00405956981111421,0.051736318781555,1
