"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,1,1,1,0.927764338695219,0.927764338695219,0.140551143926169,0.215584322629238,1,0.0805638843356854
"FOXC2",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"GSC",-0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,-1,-0.212798653203483,-0.143359350965015,-0.927764338695219,-0.152792257614562
"KLF8",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"SNAI1",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"SNAI2",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"TCF3",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"TGFbeta",-0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,-1,-0.212798653203483,-0.143359350965015,-0.927764338695219,-0.152792257614562
"TWIST1",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"TWIST2",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"VIM",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"ZEB1",-1,1,0.927764338695219,1,1,1,1,0.927764338695219,1,1,1,1,0.927764338695219,-1,-1,-1,-0.927764338695219,-0.927764338695219,-0.140551143926169,-0.215584322629238,-1,-0.0805638843356854
"ZEB2",-0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,0.927764338695219,0.927764338695219,0.927764338695219,0.927764338695219,1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,-1,-0.212798653203483,-0.143359350965015,-0.927764338695219,-0.152792257614562
"miR101",1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,1,1,1,0.927764338695219,0.927764338695219,0.140551143926169,0.215584322629238,1,0.0805638843356854
"miR141",1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,1,1,1,0.927764338695219,0.927764338695219,0.140551143926169,0.215584322629238,1,0.0805638843356854
"miR200a",1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,-1,-1,-1,-1,-0.927764338695219,1,1,1,0.927764338695219,0.927764338695219,0.140551143926169,0.215584322629238,1,0.0805638843356854
"miR200b",0.927764338695219,-0.927764338695219,-1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,0.927764338695219,0.927764338695219,0.927764338695219,1,1,0.212798653203483,0.143359350965015,0.927764338695219,0.152792257614562
"miR200c",0.927764338695219,-0.927764338695219,-1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,-0.927764338695219,-0.927764338695219,-0.927764338695219,-0.927764338695219,-1,0.927764338695219,0.927764338695219,0.927764338695219,1,1,0.212798653203483,0.143359350965015,0.927764338695219,0.152792257614562
