"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.975976284099696,-0.759567823923426,-1,-0.975976284099696,-1,-0.975976284099696,-0.759567823923426,-0.975976284099696,-1,-0.975976284099696,-0.840255580929076,-0.759567823923426,1,0.840255580929076,0.759567823923426,0.840255580929076,0.759567823923426,0.0544546333265977,0.13974137132311,0.840255580929076,0.0358364789656836
"FOXC2",-0.975976284099696,1,0.78359598541506,0.975976284099696,1,0.975976284099696,1,0.78359598541506,1,0.975976284099696,1,0.816236193470537,0.78359598541506,-0.975976284099696,-0.816236193470537,-0.78359598541506,-0.816236193470537,-0.78359598541506,-0.0304312570364471,-0.163768516371405,-0.816236193470537,-0.0442470214745548
"GSC",-0.759567823923426,0.78359598541506,1,0.759567823923426,0.78359598541506,0.759567823923426,0.78359598541506,1,0.78359598541506,0.759567823923426,0.78359598541506,0.919318158954443,1,-0.759567823923426,-0.919318158954443,-1,-0.919318158954443,-1,-0.108305866490533,-0.259647992249393,-0.919318158954443,-0.184575537058765
"KLF8",-1,0.975976284099696,0.759567823923426,1,0.975976284099696,1,0.975976284099696,0.759567823923426,0.975976284099696,1,0.975976284099696,0.840255580929076,0.759567823923426,-1,-0.840255580929076,-0.759567823923426,-0.840255580929076,-0.759567823923426,-0.0544546333265977,-0.13974137132311,-0.840255580929076,-0.0358364789656836
"SNAI1",-0.975976284099696,1,0.78359598541506,0.975976284099696,1,0.975976284099696,1,0.78359598541506,1,0.975976284099696,1,0.816236193470537,0.78359598541506,-0.975976284099696,-0.816236193470537,-0.78359598541506,-0.816236193470537,-0.78359598541506,-0.0304312570364471,-0.163768516371405,-0.816236193470537,-0.0442470214745548
"SNAI2",-1,0.975976284099696,0.759567823923426,1,0.975976284099696,1,0.975976284099696,0.759567823923426,0.975976284099696,1,0.975976284099696,0.840255580929076,0.759567823923426,-1,-0.840255580929076,-0.759567823923426,-0.840255580929076,-0.759567823923426,-0.0544546333265977,-0.13974137132311,-0.840255580929076,-0.0358364789656836
"TCF3",-0.975976284099696,1,0.78359598541506,0.975976284099696,1,0.975976284099696,1,0.78359598541506,1,0.975976284099696,1,0.816236193470537,0.78359598541506,-0.975976284099696,-0.816236193470537,-0.78359598541506,-0.816236193470537,-0.78359598541506,-0.0304312570364471,-0.163768516371405,-0.816236193470537,-0.0442470214745548
"TGFbeta",-0.759567823923426,0.78359598541506,1,0.759567823923426,0.78359598541506,0.759567823923426,0.78359598541506,1,0.78359598541506,0.759567823923426,0.78359598541506,0.919318158954443,1,-0.759567823923426,-0.919318158954443,-1,-0.919318158954443,-1,-0.108305866490533,-0.259647992249393,-0.919318158954443,-0.184575537058765
"TWIST1",-0.975976284099696,1,0.78359598541506,0.975976284099696,1,0.975976284099696,1,0.78359598541506,1,0.975976284099696,1,0.816236193470537,0.78359598541506,-0.975976284099696,-0.816236193470537,-0.78359598541506,-0.816236193470537,-0.78359598541506,-0.0304312570364471,-0.163768516371405,-0.816236193470537,-0.0442470214745548
"TWIST2",-1,0.975976284099696,0.759567823923426,1,0.975976284099696,1,0.975976284099696,0.759567823923426,0.975976284099696,1,0.975976284099696,0.840255580929076,0.759567823923426,-1,-0.840255580929076,-0.759567823923426,-0.840255580929076,-0.759567823923426,-0.0544546333265977,-0.13974137132311,-0.840255580929076,-0.0358364789656836
