"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-1,1,0.636590786884552,1,1,1,1,0.636590786884552,1,1,1,0.844905922422426,0.636590786884552,-1,-0.844905922422426,-0.636590786884552,-0.844905922422426,-0.636590786884552,-0.00429677056952246,-0.134388296293932,-1,-0.00781758650284525
"ZEB1",-0.844905922422426,0.844905922422426,0.791681869877001,0.844905922422426,0.844905922422426,0.844905922422426,0.844905922422426,0.791681869877001,0.844905922422426,0.844905922422426,0.844905922422426,1,0.791681869877001,-0.844905922422426,-1,-0.791681869877001,-1,-0.791681869877001,-0.159382573384174,-0.158998286628484,-0.844905922422426,-0.0988809532385232
"ZEB2",-0.636590786884552,0.636590786884552,1,0.636590786884552,0.636590786884552,0.636590786884552,0.636590786884552,1,0.636590786884552,0.636590786884552,0.636590786884552,0.791681869877001,1,-0.636590786884552,-0.791681869877001,-1,-0.791681869877001,-1,-0.186795109382485,-0.290862708712746,-0.636590786884552,-0.307212510336947
"miR101",1,-1,-0.636590786884552,-1,-1,-1,-1,-0.636590786884552,-1,-1,-1,-0.844905922422426,-0.636590786884552,1,0.844905922422426,0.636590786884552,0.844905922422426,0.636590786884552,0.00429677056952246,0.134388296293932,1,0.00781758650284525
"miR141",0.844905922422426,-0.844905922422426,-0.791681869877001,-0.844905922422426,-0.844905922422426,-0.844905922422426,-0.844905922422426,-0.791681869877001,-0.844905922422426,-0.844905922422426,-0.844905922422426,-1,-0.791681869877001,0.844905922422426,1,0.791681869877001,1,0.791681869877001,0.159382573384174,0.158998286628484,0.844905922422426,0.0988809532385232
"miR200a",0.636590786884552,-0.636590786884552,-1,-0.636590786884552,-0.636590786884552,-0.636590786884552,-0.636590786884552,-1,-0.636590786884552,-0.636590786884552,-0.636590786884552,-0.791681869877001,-1,0.636590786884552,0.791681869877001,1,0.791681869877001,1,0.186795109382485,0.290862708712746,0.636590786884552,0.307212510336947
"miR200b",0.844905922422426,-0.844905922422426,-0.791681869877001,-0.844905922422426,-0.844905922422426,-0.844905922422426,-0.844905922422426,-0.791681869877001,-0.844905922422426,-0.844905922422426,-0.844905922422426,-1,-0.791681869877001,0.844905922422426,1,0.791681869877001,1,0.791681869877001,0.159382573384174,0.158998286628484,0.844905922422426,0.0988809532385232
"miR200c",0.636590786884552,-0.636590786884552,-1,-0.636590786884552,-0.636590786884552,-0.636590786884552,-0.636590786884552,-1,-0.636590786884552,-0.636590786884552,-0.636590786884552,-0.791681869877001,-1,0.636590786884552,0.791681869877001,1,0.791681869877001,1,0.186795109382485,0.290862708712746,0.636590786884552,0.307212510336947
"miR205",0.00429677056952246,-0.00429677056952246,-0.186795109382485,-0.00429677056952246,-0.00429677056952246,-0.00429677056952246,-0.00429677056952246,-0.186795109382485,-0.00429677056952246,-0.00429677056952246,-0.00429677056952246,-0.159382573384174,-0.186795109382485,0.00429677056952246,0.159382573384174,0.186795109382485,0.159382573384174,0.186795109382485,1,0.00190150241513651,0.00429677056952246,0.0183058462428083
"miR30c",0.134388296293932,-0.134388296293932,-0.290862708712746,-0.134388296293932,-0.134388296293932,-0.134388296293932,-0.134388296293932,-0.290862708712746,-0.134388296293932,-0.134388296293932,-0.134388296293932,-0.158998286628484,-0.290862708712746,0.134388296293932,0.158998286628484,0.290862708712746,0.158998286628484,0.290862708712746,0.00190150241513651,1,0.134388296293932,0.0127152166785459
"miR34a",1,-1,-0.636590786884552,-1,-1,-1,-1,-0.636590786884552,-1,-1,-1,-0.844905922422426,-0.636590786884552,1,0.844905922422426,0.636590786884552,0.844905922422426,0.636590786884552,0.00429677056952246,0.134388296293932,1,0.00781758650284525
"miR9",0.00781758650284525,-0.00781758650284525,-0.307212510336947,-0.00781758650284525,-0.00781758650284525,-0.00781758650284525,-0.00781758650284525,-0.307212510336947,-0.00781758650284525,-0.00781758650284525,-0.00781758650284525,-0.0988809532385232,-0.307212510336947,0.00781758650284525,0.0988809532385232,0.307212510336947,0.0988809532385232,0.307212510336947,0.0183058462428083,0.0127152166785459,0.00781758650284525,1
