"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.975581810366894,1,1,0.975581810366894,1,0.975581810366894,0.145413894923668,0.087005376465764,1,0.0169726064852371
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,0.975581810366894,-1,-1,-0.975581810366894,-1,-0.975581810366894,-0.145413894923668,-0.087005376465764,-1,-0.0169726064852371
