"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.767229626221957,1,1,0.767229626221957,1,0.767229626221957,0.204658368179477,0.190221867883334,1,0.0483274465389614
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,0.767229626221957,-1,-1,-0.767229626221957,-1,-0.767229626221957,-0.204658368179477,-0.190221867883334,-1,-0.0483274465389614
"ZEB2",-0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,0.767229626221957,1,-0.767229626221957,-0.767229626221957,-1,-0.767229626221957,-1,-0.167641641955049,-0.422989961214816,-0.767229626221957,-0.281096109114009
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.767229626221957,1,1,0.767229626221957,1,0.767229626221957,0.204658368179477,0.190221867883334,1,0.0483274465389614
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.767229626221957,1,1,0.767229626221957,1,0.767229626221957,0.204658368179477,0.190221867883334,1,0.0483274465389614
"miR200a",0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-1,0.767229626221957,0.767229626221957,1,0.767229626221957,1,0.167641641955049,0.422989961214816,0.767229626221957,0.281096109114009
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.767229626221957,1,1,0.767229626221957,1,0.767229626221957,0.204658368179477,0.190221867883334,1,0.0483274465389614
"miR200c",0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-0.767229626221957,-1,0.767229626221957,0.767229626221957,1,0.767229626221957,1,0.167641641955049,0.422989961214816,0.767229626221957,0.281096109114009
"miR205",0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.204658368179477,-0.167641641955049,0.204658368179477,0.204658368179477,0.167641641955049,0.204658368179477,0.167641641955049,1,0.00490913910774155,0.204658368179477,-9.73365203100127e-05
"miR30c",0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.190221867883334,-0.422989961214816,0.190221867883334,0.190221867883334,0.422989961214816,0.190221867883334,0.422989961214816,0.00490913910774155,1,0.190221867883334,-0.00890978934427434
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.767229626221957,1,1,0.767229626221957,1,0.767229626221957,0.204658368179477,0.190221867883334,1,0.0483274465389614
"miR9",0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.0483274465389614,-0.281096109114009,0.0483274465389614,0.0483274465389614,0.281096109114009,0.0483274465389614,0.281096109114009,-9.73365203100127e-05,-0.00890978934427434,0.0483274465389614,1
