"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.756361006103671,-0.756361006103671,-1,-1,-1,-1,-0.756361006103671,-1,-1,-1,-0.756361006103671,-0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,0.0352175116879209,0.448843268916593,1,0.00998750550373321
"FOXC2",-0.756361006103671,1,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,1,1,-0.756361006103671,-1,-1,-1,-1,-0.102653509778834,-0.205161640979144,-0.756361006103671,-0.0169511512499956
"GSC",-0.756361006103671,1,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,1,1,-0.756361006103671,-1,-1,-1,-1,-0.102653509778834,-0.205161640979144,-0.756361006103671,-0.0169511512499956
"KLF8",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"SNAI1",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"SNAI2",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"TCF3",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"TGFbeta",-0.756361006103671,1,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,1,1,-0.756361006103671,-1,-1,-1,-1,-0.102653509778834,-0.205161640979144,-0.756361006103671,-0.0169511512499956
"TWIST1",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"TWIST2",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"VIM",-1,0.756361006103671,0.756361006103671,1,1,1,1,0.756361006103671,1,1,1,0.756361006103671,0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.0352175116879209,-0.448843268916593,-1,-0.00998750550373321
"ZEB1",-0.756361006103671,1,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,1,1,-0.756361006103671,-1,-1,-1,-1,-0.102653509778834,-0.205161640979144,-0.756361006103671,-0.0169511512499956
"ZEB2",-0.756361006103671,1,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,1,1,-0.756361006103671,-1,-1,-1,-1,-0.102653509778834,-0.205161640979144,-0.756361006103671,-0.0169511512499956
"miR101",1,-0.756361006103671,-0.756361006103671,-1,-1,-1,-1,-0.756361006103671,-1,-1,-1,-0.756361006103671,-0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,0.0352175116879209,0.448843268916593,1,0.00998750550373321
"miR141",0.756361006103671,-1,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-1,0.756361006103671,1,1,1,1,0.102653509778834,0.205161640979144,0.756361006103671,0.0169511512499956
"miR200a",0.756361006103671,-1,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-1,0.756361006103671,1,1,1,1,0.102653509778834,0.205161640979144,0.756361006103671,0.0169511512499956
"miR200b",0.756361006103671,-1,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-1,0.756361006103671,1,1,1,1,0.102653509778834,0.205161640979144,0.756361006103671,0.0169511512499956
"miR200c",0.756361006103671,-1,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-0.756361006103671,-0.756361006103671,-0.756361006103671,-1,-1,0.756361006103671,1,1,1,1,0.102653509778834,0.205161640979144,0.756361006103671,0.0169511512499956
"miR205",0.0352175116879209,-0.102653509778834,-0.102653509778834,-0.0352175116879209,-0.0352175116879209,-0.0352175116879209,-0.0352175116879209,-0.102653509778834,-0.0352175116879209,-0.0352175116879209,-0.0352175116879209,-0.102653509778834,-0.102653509778834,0.0352175116879209,0.102653509778834,0.102653509778834,0.102653509778834,0.102653509778834,1,-0.00025215713393657,0.0352175116879209,-0.00226583586972019
"miR30c",0.448843268916593,-0.205161640979144,-0.205161640979144,-0.448843268916593,-0.448843268916593,-0.448843268916593,-0.448843268916593,-0.205161640979144,-0.448843268916593,-0.448843268916593,-0.448843268916593,-0.205161640979144,-0.205161640979144,0.448843268916593,0.205161640979144,0.205161640979144,0.205161640979144,0.205161640979144,-0.00025215713393657,1,0.448843268916593,0.00293970649615504
"miR34a",1,-0.756361006103671,-0.756361006103671,-1,-1,-1,-1,-0.756361006103671,-1,-1,-1,-0.756361006103671,-0.756361006103671,1,0.756361006103671,0.756361006103671,0.756361006103671,0.756361006103671,0.0352175116879209,0.448843268916593,1,0.00998750550373321
"miR9",0.00998750550373321,-0.0169511512499956,-0.0169511512499956,-0.00998750550373321,-0.00998750550373321,-0.00998750550373321,-0.00998750550373321,-0.0169511512499956,-0.00998750550373321,-0.00998750550373321,-0.00998750550373321,-0.0169511512499956,-0.0169511512499956,0.00998750550373321,0.0169511512499956,0.0169511512499956,0.0169511512499956,0.0169511512499956,-0.00226583586972019,0.00293970649615504,0.00998750550373321,1
