"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.832363694782632,-0.832363694782632,-0.92809980330888,-0.92809980330888,-0.92809980330888,-0.832363694782632,-0.832363694782632,-0.832363694782632,-0.92809980330888,-0.832363694782632,-0.832363694782632,-0.832363694782632,0.92809980330888,0.832363694782632,0.832363694782632,0.832363694782632,0.832363694782632,0.0346785683239346,0.201246146254258,0.92809980330888,-0.0675031916635374
"FOXC2",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"GSC",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"KLF8",-0.92809980330888,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,0.76045488183021,0.76045488183021,0.76045488183021,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.00885750347693493,-0.229859549271516,-1,-0.00439382734232643
"SNAI1",-0.92809980330888,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,0.76045488183021,0.76045488183021,0.76045488183021,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.00885750347693493,-0.229859549271516,-1,-0.00439382734232643
"SNAI2",-0.92809980330888,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,0.76045488183021,0.76045488183021,0.76045488183021,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.00885750347693493,-0.229859549271516,-1,-0.00439382734232643
"TCF3",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"TGFbeta",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"TWIST1",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"TWIST2",-0.92809980330888,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,0.76045488183021,0.76045488183021,0.76045488183021,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.76045488183021,-0.00885750347693493,-0.229859549271516,-1,-0.00439382734232643
"VIM",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"ZEB1",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"ZEB2",-0.832363694782632,1,1,0.76045488183021,0.76045488183021,0.76045488183021,1,1,1,0.76045488183021,1,1,1,-0.76045488183021,-1,-1,-1,-1,-0.116215840065707,-0.150532722105298,-0.76045488183021,-0.0396432260559262
"miR101",0.92809980330888,-0.76045488183021,-0.76045488183021,-1,-1,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,1,0.76045488183021,0.76045488183021,0.76045488183021,0.76045488183021,0.00885750347693493,0.229859549271515,1,0.00439382734232643
"miR141",0.832363694782632,-1,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-1,-1,-1,-0.76045488183021,-1,-1,-1,0.76045488183021,1,1,1,1,0.116215840065707,0.150532722105298,0.76045488183021,0.0396432260559262
"miR200a",0.832363694782632,-1,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-1,-1,-1,-0.76045488183021,-1,-1,-1,0.76045488183021,1,1,1,1,0.116215840065707,0.150532722105298,0.76045488183021,0.0396432260559262
"miR200b",0.832363694782632,-1,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-1,-1,-1,-0.76045488183021,-1,-1,-1,0.76045488183021,1,1,1,1,0.116215840065707,0.150532722105298,0.76045488183021,0.0396432260559262
"miR200c",0.832363694782632,-1,-1,-0.76045488183021,-0.76045488183021,-0.76045488183021,-1,-1,-1,-0.76045488183021,-1,-1,-1,0.76045488183021,1,1,1,1,0.116215840065707,0.150532722105298,0.76045488183021,0.0396432260559262
