"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.952958928083359,-1,-1,-1,-1,-0.952958928083359,-1,-1,-1,-0.952958928083359,-0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,0.112987762504467,0.222533151879855,1,0.00886493659920967
"FOXC2",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"GSC",-0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,1,1,-0.952958928083359,-1,-1,-1,-1,-0.160038230832903,-0.215112070051792,-0.952958928083359,-0.0375154826987749
"KLF8",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"SNAI1",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"SNAI2",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"TCF3",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"TGFbeta",-0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,1,1,-0.952958928083359,-1,-1,-1,-1,-0.160038230832903,-0.215112070051792,-0.952958928083359,-0.0375154826987749
"TWIST1",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"TWIST2",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"VIM",-1,1,0.952958928083359,1,1,1,1,0.952958928083359,1,1,1,0.952958928083359,0.952958928083359,-1,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.952958928083359,-0.112987762504467,-0.222533151879855,-1,-0.00886493659920967
"ZEB1",-0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,1,1,-0.952958928083359,-1,-1,-1,-1,-0.160038230832903,-0.215112070051792,-0.952958928083359,-0.0375154826987749
"ZEB2",-0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,1,1,-0.952958928083359,-1,-1,-1,-1,-0.160038230832903,-0.215112070051792,-0.952958928083359,-0.0375154826987749
"miR101",1,-1,-0.952958928083359,-1,-1,-1,-1,-0.952958928083359,-1,-1,-1,-0.952958928083359,-0.952958928083359,1,0.952958928083359,0.952958928083359,0.952958928083359,0.952958928083359,0.112987762504467,0.222533151879855,1,0.00886493659920967
