"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.170110509492595,-0.391232525714957,-1,-0.00819859144135061
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR205",0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,-0.170110509492595,0.170110509492595,0.170110509492595,0.170110509492595,0.170110509492595,0.170110509492595,1,0.00401254055094187,0.170110509492595,0.0064207706106191
"miR30c",0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,-0.391232525714957,0.391232525714957,0.391232525714957,0.391232525714957,0.391232525714957,0.391232525714957,0.00401254055094187,1,0.391232525714957,0.00179148863284333
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.170110509492595,0.391232525714957,1,0.00819859144135061
"miR9",0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,-0.00819859144135061,0.00819859144135061,0.00819859144135061,0.00819859144135061,0.00819859144135061,0.00819859144135061,0.0064207706106191,0.00179148863284333,0.00819859144135061,1
