"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.92793213444138,-0.92793213444138,-0.92793213444138,-0.92793213444138,-0.928327590509898,-0.928327590509898,-0.92793213444138,-0.928327590509898,-0.928327590509898,-0.928327590509898,-0.92793213444138,-0.92793213444138,0.92793213444138,0.92793213444138,0.92793213444138,0.92793213444138,0.92793213444138,0.0061136577731928,0.22189482181527,0.92793213444138,-0.0663604863734385
"FOXC2",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"GSC",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"KLF8",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"SNAI1",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"SNAI2",-0.928327590509898,0.856260048857374,0.856260048857374,0.856260048857374,0.856260048857374,1,1,0.856260048857374,1,1,1,0.856260048857374,0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.0037107541029427,-0.150225870892721,-0.856260048857374,-0.00530815219161061
"TCF3",-0.928327590509898,0.856260048857374,0.856260048857374,0.856260048857374,0.856260048857374,1,1,0.856260048857374,1,1,1,0.856260048857374,0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.0037107541029427,-0.150225870892721,-0.856260048857374,-0.00530815219161061
"TGFbeta",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"TWIST1",-0.928327590509898,0.856260048857374,0.856260048857374,0.856260048857374,0.856260048857374,1,1,0.856260048857374,1,1,1,0.856260048857374,0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.0037107541029427,-0.150225870892721,-0.856260048857374,-0.00530815219161061
"TWIST2",-0.928327590509898,0.856260048857374,0.856260048857374,0.856260048857374,0.856260048857374,1,1,0.856260048857374,1,1,1,0.856260048857374,0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.0037107541029427,-0.150225870892721,-0.856260048857374,-0.00530815219161061
"VIM",-0.928327590509898,0.856260048857374,0.856260048857374,0.856260048857374,0.856260048857374,1,1,0.856260048857374,1,1,1,0.856260048857374,0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.856260048857374,-0.0037107541029427,-0.150225870892721,-0.856260048857374,-0.00530815219161061
"ZEB1",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"ZEB2",-0.92793213444138,1,1,1,1,0.856260048857374,0.856260048857374,1,0.856260048857374,0.856260048857374,0.856260048857374,1,1,-1,-1,-1,-1,-1,-0.011316392913266,-0.293961002116119,-1,-0.00570782633036888
"miR101",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR141",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR200a",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR200b",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR200c",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR205",0.0061136577731928,-0.011316392913266,-0.011316392913266,-0.011316392913266,-0.011316392913266,-0.0037107541029427,-0.0037107541029427,-0.011316392913266,-0.0037107541029427,-0.0037107541029427,-0.0037107541029427,-0.011316392913266,-0.011316392913266,0.011316392913266,0.011316392913266,0.011316392913266,0.011316392913266,0.011316392913266,1,-0.00610431313544376,0.011316392913266,-0.00610570709780849
"miR30c",0.22189482181527,-0.293961002116119,-0.293961002116119,-0.293961002116119,-0.293961002116119,-0.150225870892721,-0.150225870892721,-0.293961002116119,-0.150225870892721,-0.150225870892721,-0.150225870892721,-0.293961002116119,-0.293961002116119,0.293961002116119,0.293961002116119,0.293961002116119,0.293961002116119,0.293961002116119,-0.00610431313544376,1,0.293961002116119,-0.00410318852952537
"miR34a",0.92793213444138,-1,-1,-1,-1,-0.856260048857374,-0.856260048857374,-1,-0.856260048857374,-0.856260048857374,-0.856260048857374,-1,-1,1,1,1,1,1,0.011316392913266,0.293961002116119,1,0.00570782633036888
"miR9",-0.0663604863734385,-0.00570782633036888,-0.00570782633036888,-0.00570782633036888,-0.00570782633036888,-0.00530815219161061,-0.00530815219161061,-0.00570782633036888,-0.00530815219161061,-0.00530815219161061,-0.00530815219161061,-0.00570782633036888,-0.00570782633036888,0.00570782633036888,0.00570782633036888,0.00570782633036888,0.00570782633036888,0.00570782633036888,-0.00610570709780849,-0.00410318852952537,0.00570782633036888,1
