"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,0.881952993473744,-1,-1,-0.881952993473744,-1,-1,-0.00486146305874426,-0.301910781974614,-1,-0.0141644947205486
"ZEB2",-0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,0.881952993473744,1,-0.881952993473744,-0.881952993473744,-1,-0.881952993473744,-0.881952993473744,-0.12289095633128,-0.419962536472503,-0.881952993473744,-0.132232596720317
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"miR200a",0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-0.881952993473744,-1,0.881952993473744,0.881952993473744,1,0.881952993473744,0.881952993473744,0.12289095633128,0.419962536472503,0.881952993473744,0.132232596720317
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"miR205",0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.00486146305874426,-0.12289095633128,0.00486146305874426,0.00486146305874426,0.12289095633128,0.00486146305874426,0.00486146305874426,1,-0.00657442627012531,0.00486146305874426,-0.00652965159980728
"miR30c",0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.301910781974614,-0.419962536472503,0.301910781974614,0.301910781974614,0.419962536472503,0.301910781974614,0.301910781974614,-0.00657442627012531,1,0.301910781974614,-0.00162086479949941
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.881952993473744,1,1,0.881952993473744,1,1,0.00486146305874426,0.301910781974614,1,0.0141644947205486
"miR9",0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.0141644947205486,-0.132232596720317,0.0141644947205486,0.0141644947205486,0.132232596720317,0.0141644947205486,0.0141644947205486,-0.00652965159980728,-0.00162086479949941,0.0141644947205486,1
