"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.878895656921828,-1,-1,-1,-1,-0.878895656921828,-1,-1,-1,-0.878895656921828,-0.897712992755073,1,0.878895656921828,0.878895656921828,0.897712992755073,0.878895656921828,0.067544892517378,0.226098037759466,0.878895656921828,0.00969939823882905
"FOXC2",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"GSC",-0.878895656921828,0.878895656921828,1,0.878895656921828,0.878895656921828,0.878895656921828,0.878895656921828,1,0.878895656921828,0.878895656921828,0.878895656921828,1,0.98118236329195,-0.878895656921828,-1,-1,-0.98118236329195,-1,-0.14498948557035,-0.104978012936392,-1,-0.0367089979740132
"KLF8",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"SNAI1",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"SNAI2",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"TCF3",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"TGFbeta",-0.878895656921828,0.878895656921828,1,0.878895656921828,0.878895656921828,0.878895656921828,0.878895656921828,1,0.878895656921828,0.878895656921828,0.878895656921828,1,0.98118236329195,-0.878895656921828,-1,-1,-0.98118236329195,-1,-0.14498948557035,-0.104978012936392,-1,-0.0367089979740132
"TWIST1",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
"TWIST2",-1,1,0.878895656921828,1,1,1,1,0.878895656921828,1,1,1,0.878895656921828,0.897712992755073,-1,-0.878895656921828,-0.878895656921828,-0.897712992755073,-0.878895656921828,-0.067544892517378,-0.226098037759466,-0.878895656921828,-0.00969939823882905
