"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.95635991774469,-1,-1,-0.993594412613948,-1,-0.95635991774469,-1,-1,-1,-0.95635991774469,-0.95635991774469,1,0.956359917744691,0.956359917744691,0.956359917744691,0.956359917744691,0.0275220185255835,0.159634109780158,1,0.0134786759146155
"FOXC2",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"GSC",-0.95635991774469,0.95635991774469,1,0.95635991774469,0.95635991774469,0.962765672887288,0.95635991774469,1,0.95635991774469,0.95635991774469,0.95635991774469,1,1,-0.95635991774469,-1,-1,-1,-1,-0.071161556579113,-0.150424892708512,-0.95635991774469,-0.0571166569083255
"KLF8",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"SNAI1",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"SNAI2",-0.993594412613948,0.993594412613948,0.962765672887288,0.993594412613948,0.993594412613948,1,0.993594412613948,0.962765672887288,0.993594412613948,0.993594412613948,0.993594412613948,0.962765672887288,0.962765672887288,-0.993594412613948,-0.962765672887288,-0.962765672887288,-0.962765672887288,-0.962765672887288,-0.0339274114002854,-0.166038419210426,-0.993594412613948,-0.0198784439268331
"TCF3",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"TGFbeta",-0.95635991774469,0.95635991774469,1,0.95635991774469,0.95635991774469,0.962765672887288,0.95635991774469,1,0.95635991774469,0.95635991774469,0.95635991774469,1,1,-0.95635991774469,-1,-1,-1,-1,-0.071161556579113,-0.150424892708512,-0.95635991774469,-0.0571166569083255
"TWIST1",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"TWIST2",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"VIM",-1,1,0.95635991774469,1,1,0.993594412613948,1,0.95635991774469,1,1,1,0.95635991774469,0.95635991774469,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.956359917744691,-0.0275220185255835,-0.159634109780158,-1,-0.0134786759146155
"ZEB1",-0.95635991774469,0.95635991774469,1,0.95635991774469,0.95635991774469,0.962765672887288,0.95635991774469,1,0.95635991774469,0.95635991774469,0.95635991774469,1,1,-0.95635991774469,-1,-1,-1,-1,-0.071161556579113,-0.150424892708512,-0.95635991774469,-0.0571166569083255
"ZEB2",-0.95635991774469,0.95635991774469,1,0.95635991774469,0.95635991774469,0.962765672887288,0.95635991774469,1,0.95635991774469,0.95635991774469,0.95635991774469,1,1,-0.95635991774469,-1,-1,-1,-1,-0.071161556579113,-0.150424892708512,-0.95635991774469,-0.0571166569083255
"miR101",1,-1,-0.95635991774469,-1,-1,-0.993594412613948,-1,-0.95635991774469,-1,-1,-1,-0.95635991774469,-0.95635991774469,1,0.956359917744691,0.956359917744691,0.956359917744691,0.956359917744691,0.0275220185255835,0.159634109780158,1,0.0134786759146155
"miR141",0.956359917744691,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.962765672887288,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-1,-1,0.956359917744691,1,1,1,1,0.071161556579113,0.150424892708512,0.956359917744691,0.0571166569083255
"miR200a",0.956359917744691,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.962765672887288,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-1,-1,0.956359917744691,1,1,1,1,0.071161556579113,0.150424892708512,0.956359917744691,0.0571166569083255
"miR200b",0.956359917744691,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.962765672887288,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-1,-1,0.956359917744691,1,1,1,1,0.071161556579113,0.150424892708512,0.956359917744691,0.0571166569083255
"miR200c",0.956359917744691,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.962765672887288,-0.956359917744691,-1,-0.956359917744691,-0.956359917744691,-0.956359917744691,-1,-1,0.956359917744691,1,1,1,1,0.071161556579113,0.150424892708512,0.956359917744691,0.0571166569083255
"miR205",0.0275220185255835,-0.0275220185255835,-0.071161556579113,-0.0275220185255835,-0.0275220185255835,-0.0339274114002854,-0.0275220185255835,-0.071161556579113,-0.0275220185255835,-0.0275220185255835,-0.0275220185255835,-0.071161556579113,-0.071161556579113,0.0275220185255835,0.071161556579113,0.071161556579113,0.071161556579113,0.071161556579113,1,0.000298377999404888,0.0275220185255835,-0.00290824394909935
"miR30c",0.159634109780158,-0.159634109780158,-0.150424892708512,-0.159634109780158,-0.159634109780158,-0.166038419210426,-0.159634109780158,-0.150424892708512,-0.159634109780158,-0.159634109780158,-0.159634109780158,-0.150424892708512,-0.150424892708512,0.159634109780158,0.150424892708512,0.150424892708512,0.150424892708512,0.150424892708512,0.000298377999404888,1,0.159634109780158,-0.00652745160983403
"miR34a",1,-1,-0.95635991774469,-1,-1,-0.993594412613948,-1,-0.95635991774469,-1,-1,-1,-0.95635991774469,-0.95635991774469,1,0.956359917744691,0.956359917744691,0.956359917744691,0.956359917744691,0.0275220185255835,0.159634109780158,1,0.0134786759146155
"miR9",0.0134786759146155,-0.0134786759146155,-0.0571166569083255,-0.0134786759146155,-0.0134786759146155,-0.0198784439268331,-0.0134786759146155,-0.0571166569083255,-0.0134786759146155,-0.0134786759146155,-0.0134786759146155,-0.0571166569083255,-0.0571166569083255,0.0134786759146155,0.0571166569083255,0.0571166569083255,0.0571166569083255,0.0571166569083255,-0.00290824394909935,-0.00652745160983403,0.0134786759146155,1
