"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.901350830830857,-1,-1,-1,-1,-0.901350830830857,-1,-1,-1,-0.901350830830857,-0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,0.0755365925585171,0.353482757179181,0.901350830830857,0.00310732925129955
"FOXC2",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"GSC",-0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,1,1,-0.901350830830857,-1,-1,-1,-1,-0.174187218951295,-0.254834972536465,-1,-0.0125074747248368
"KLF8",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"SNAI1",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"SNAI2",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"TCF3",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"TGFbeta",-0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,1,1,-0.901350830830857,-1,-1,-1,-1,-0.174187218951295,-0.254834972536465,-1,-0.0125074747248368
"TWIST1",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"TWIST2",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"VIM",-1,1,0.901350830830857,1,1,1,1,0.901350830830857,1,1,1,0.901350830830857,0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.0755365925585171,-0.353482757179181,-0.901350830830857,-0.00310732925129955
"ZEB1",-0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,1,1,-0.901350830830857,-1,-1,-1,-1,-0.174187218951295,-0.254834972536465,-1,-0.0125074747248368
"ZEB2",-0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,1,1,-0.901350830830857,-1,-1,-1,-1,-0.174187218951295,-0.254834972536465,-1,-0.0125074747248368
"miR101",1,-1,-0.901350830830857,-1,-1,-1,-1,-0.901350830830857,-1,-1,-1,-0.901350830830857,-0.901350830830857,1,0.901350830830857,0.901350830830857,0.901350830830857,0.901350830830857,0.0755365925585171,0.353482757179181,0.901350830830857,0.00310732925129955
"miR141",0.901350830830857,-0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-0.901350830830857,-1,-0.901350830830857,-0.901350830830857,-0.901350830830857,-1,-1,0.901350830830857,1,1,1,1,0.174187218951295,0.254834972536465,1,0.0125074747248369
