"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-0.98919116210913,1,1,1,1,0.981385192377335,1,1,1,0.903722731426199,1,0.903722731426199,1,-1,-0.903722731426199,-0.903722731426199,-1,-1,-0.120475092028408,-0.145310200364319,-0.903722731426199,-0.0358340534097083
"ZEB1",-0.914531516268373,0.903722731426199,0.903722731426199,0.903722731426199,0.903722731426199,0.922339398381874,0.903722731426199,0.903722731426199,0.903722731426199,1,0.903722731426199,1,0.903722731426199,-0.903722731426199,-1,-1,-0.903722731426199,-0.903722731426199,-0.216761655576264,-0.0862644458093079,-1,-0.0176175385318955
"ZEB2",-0.98919116210913,1,1,1,1,0.981385192377335,1,1,1,0.903722731426199,1,0.903722731426199,1,-1,-0.903722731426199,-0.903722731426199,-1,-1,-0.120475092028408,-0.145310200364319,-0.903722731426199,-0.0358340534097083
"miR101",0.98919116210913,-1,-1,-1,-1,-0.981385192377335,-1,-1,-1,-0.903722731426199,-1,-0.903722731426199,-1,1,0.903722731426199,0.903722731426199,1,1,0.120475092028408,0.145310200364319,0.903722731426199,0.0358340534097083
"miR141",0.914531516268373,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.922339398381874,-0.903722731426199,-0.903722731426199,-0.903722731426199,-1,-0.903722731426199,-1,-0.903722731426199,0.903722731426199,1,1,0.903722731426199,0.903722731426199,0.216761655576264,0.0862644458093079,1,0.0176175385318955
"miR200a",0.914531516268373,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.922339398381874,-0.903722731426199,-0.903722731426199,-0.903722731426199,-1,-0.903722731426199,-1,-0.903722731426199,0.903722731426199,1,1,0.903722731426199,0.903722731426199,0.216761655576264,0.0862644458093079,1,0.0176175385318955
"miR200b",0.98919116210913,-1,-1,-1,-1,-0.981385192377335,-1,-1,-1,-0.903722731426199,-1,-0.903722731426199,-1,1,0.903722731426199,0.903722731426199,1,1,0.120475092028408,0.145310200364319,0.903722731426199,0.0358340534097083
"miR200c",0.98919116210913,-1,-1,-1,-1,-0.981385192377335,-1,-1,-1,-0.903722731426199,-1,-0.903722731426199,-1,1,0.903722731426199,0.903722731426199,1,1,0.120475092028408,0.145310200364319,0.903722731426199,0.0358340534097083
"miR205",0.131284016531071,-0.120475092028408,-0.120475092028408,-0.120475092028408,-0.120475092028408,-0.139085307326108,-0.120475092028408,-0.120475092028408,-0.120475092028408,-0.216761655576264,-0.120475092028408,-0.216761655576264,-0.120475092028408,0.120475092028408,0.216761655576264,0.216761655576264,0.120475092028408,0.120475092028408,1,-0.00281275046803264,0.216761655576264,0.00180844407345716
"miR30c",0.156118960306354,-0.145310200364319,-0.145310200364319,-0.145310200364319,-0.145310200364319,-0.163924255722489,-0.145310200364319,-0.145310200364319,-0.145310200364319,-0.0862644458093079,-0.145310200364319,-0.0862644458093079,-0.145310200364319,0.145310200364319,0.0862644458093079,0.0862644458093079,0.145310200364319,0.145310200364319,-0.00281275046803264,1,0.0862644458093079,0.00380521481256683
"miR34a",0.914531516268373,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.903722731426199,-0.922339398381874,-0.903722731426199,-0.903722731426199,-0.903722731426199,-1,-0.903722731426199,-1,-0.903722731426199,0.903722731426199,1,1,0.903722731426199,0.903722731426199,0.216761655576264,0.0862644458093079,1,0.0176175385318955
"miR9",0.0250253032111587,-0.0358340534097083,-0.0358340534097083,-0.0358340534097083,-0.0358340534097083,-0.0328329792980894,-0.0358340534097083,-0.0358340534097083,-0.0358340534097083,-0.0176175385318955,-0.0358340534097083,-0.0176175385318955,-0.0358340534097083,0.0358340534097083,0.0176175385318955,0.0176175385318955,0.0358340534097083,0.0358340534097083,0.00180844407345716,0.00380521481256683,0.0176175385318955,1
