"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.714372572952659,-0.714372572952659,-0.784574560218611,-0.78377222813673,-0.859392043756011,-0.859392043756011,-0.714372572952659,-0.859392043756011,-0.859392043756011,-0.852172212762675,-0.714372572952659,-0.852172212762675,0.787584024320887,0.714372572952659,0.714372572952659,0.852172212762675,0.714372572952659,0.230563799367874,0.398864030741449,0.714372572952659,-0.151937548480957
"FOXC2",-0.714372572952659,1,1,0.790590979261658,0.787381614779527,0.573765239715924,0.573765239715924,1,0.573765239715924,0.573765239715924,0.862197916497777,1,0.862197916497777,-0.787590000012959,-1,-1,-0.862197916497777,-1,-0.240584408640704,-0.113244108968465,-1,0.00149463846890012
"GSC",-0.714372572952659,1,1,0.790590979261658,0.787381614779527,0.573765239715924,0.573765239715924,1,0.573765239715924,0.573765239715924,0.862197916497777,1,0.862197916497777,-0.787590000012959,-1,-1,-0.862197916497777,-1,-0.240584408640704,-0.113244108968465,-1,0.00149463846890012
"KLF8",-0.784574560218611,0.790590979261658,0.790590979261658,1,0.812253726317111,0.783171593696015,0.783171593696015,0.790590979261658,0.783171593696015,0.783171593696015,0.785575830586509,0.790590979261658,0.785575830586509,-0.909940784749898,-0.790590979261658,-0.790590979261658,-0.785575830586509,-0.790590979261658,-0.163966418422368,-0.322646804371445,-0.790590979261658,0.00430661058953977
"SNAI1",-0.78377222813673,0.787381614779527,0.787381614779527,0.812253726317111,1,0.786380918924628,0.786380918924628,0.787381614779527,0.786380918924628,0.786380918924628,0.78437232447422,0.787381614779527,0.78437232447422,-0.857388107389262,-0.787381614779527,-0.787381614779527,-0.78437232447422,-0.787381614779527,-0.162762915070095,-0.32585613863857,-0.787381614779527,0.000696116221076199
"SNAI2",-0.859392043756011,0.573765239715924,0.573765239715924,0.783171593696015,0.786380918924628,1,1,0.573765239715924,1,1,0.711564793537396,0.573765239715924,0.711564793537396,-0.786179733406946,-0.573765239715924,-0.573765239715924,-0.711564793537396,-0.573765239715924,-0.0899569407194394,-0.539470413677435,-0.573765239715924,0.011330411121341
"TCF3",-0.859392043756011,0.573765239715924,0.573765239715924,0.783171593696015,0.786380918924628,1,1,0.573765239715924,1,1,0.711564793537396,0.573765239715924,0.711564793537396,-0.786179733406946,-0.573765239715924,-0.573765239715924,-0.711564793537396,-0.573765239715924,-0.0899569407194394,-0.539470413677435,-0.573765239715924,0.011330411121341
"TGFbeta",-0.714372572952659,1,1,0.790590979261658,0.787381614779527,0.573765239715924,0.573765239715924,1,0.573765239715924,0.573765239715924,0.862197916497777,1,0.862197916497777,-0.787590000012959,-1,-1,-0.862197916497777,-1,-0.240584408640704,-0.113244108968465,-1,0.00149463846890012
"TWIST1",-0.859392043756011,0.573765239715924,0.573765239715924,0.783171593696015,0.786380918924628,1,1,0.573765239715924,1,1,0.711564793537396,0.573765239715924,0.711564793537396,-0.786179733406946,-0.573765239715924,-0.573765239715924,-0.711564793537396,-0.573765239715924,-0.0899569407194394,-0.539470413677435,-0.573765239715924,0.011330411121341
"TWIST2",-0.859392043756011,0.573765239715924,0.573765239715924,0.783171593696015,0.786380918924628,1,1,0.573765239715924,1,1,0.711564793537396,0.573765239715924,0.711564793537396,-0.786179733406946,-0.573765239715924,-0.573765239715924,-0.711564793537396,-0.573765239715924,-0.0899569407194394,-0.539470413677435,-0.573765239715924,0.011330411121341
"VIM",-0.852172212762675,0.862197916497777,0.862197916497777,0.785575830586509,0.78437232447422,0.711564793537396,0.711564793537396,0.862197916497777,0.711564793537396,0.711564793537396,1,0.862197916497777,1,-0.786183176924739,-0.862197916497777,-0.862197916497777,-1,-0.862197916497777,-0.378388448740993,-0.251042158314541,-0.862197916497777,0.00410413134935258
"ZEB1",-0.714372572952659,1,1,0.790590979261658,0.787381614779527,0.573765239715924,0.573765239715924,1,0.573765239715924,0.573765239715924,0.862197916497777,1,0.862197916497777,-0.787590000012959,-1,-1,-0.862197916497777,-1,-0.240584408640704,-0.113244108968465,-1,0.00149463846890012
"ZEB2",-0.852172212762675,0.862197916497777,0.862197916497777,0.785575830586509,0.78437232447422,0.711564793537396,0.711564793537396,0.862197916497777,0.711564793537396,0.711564793537396,1,0.862197916497777,1,-0.786183176924739,-0.862197916497777,-0.862197916497777,-1,-0.862197916497777,-0.378388448740993,-0.251042158314541,-0.862197916497777,0.00410413134935258
"miR101",0.787584024320887,-0.787590000012959,-0.787590000012959,-0.909940784749898,-0.857388107389262,-0.786179733406946,-0.786179733406946,-0.787590000012959,-0.786179733406946,-0.786179733406946,-0.786183176924739,-0.787590000012959,-0.786183176924739,1,0.787590000012959,0.787590000012959,0.786183176924739,0.787590000012959,0.164575186684125,0.32564813938426,0.787590000012959,-0.00491254228751022
"miR141",0.714372572952659,-1,-1,-0.790590979261658,-0.787381614779527,-0.573765239715924,-0.573765239715924,-1,-0.573765239715924,-0.573765239715924,-0.862197916497777,-1,-0.862197916497777,0.787590000012959,1,1,0.862197916497777,1,0.240584408640704,0.113244108968465,1,-0.00149463846890012
"miR200a",0.714372572952659,-1,-1,-0.790590979261658,-0.787381614779527,-0.573765239715924,-0.573765239715924,-1,-0.573765239715924,-0.573765239715924,-0.862197916497777,-1,-0.862197916497777,0.787590000012959,1,1,0.862197916497777,1,0.240584408640704,0.113244108968465,1,-0.00149463846890012
"miR200b",0.852172212762675,-0.862197916497777,-0.862197916497777,-0.785575830586509,-0.78437232447422,-0.711564793537396,-0.711564793537396,-0.862197916497777,-0.711564793537396,-0.711564793537396,-1,-0.862197916497777,-1,0.786183176924739,0.862197916497777,0.862197916497777,1,0.862197916497777,0.378388448740993,0.251042158314541,0.862197916497777,-0.00410413134935258
"miR200c",0.714372572952659,-1,-1,-0.790590979261658,-0.787381614779527,-0.573765239715924,-0.573765239715924,-1,-0.573765239715924,-0.573765239715924,-0.862197916497777,-1,-0.862197916497777,0.787590000012959,1,1,0.862197916497777,1,0.240584408640704,0.113244108968465,1,-0.00149463846890012
