"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.812888620148593,-0.812888620148593,-1,-1,-1,-1,-0.812888620148593,-1,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,1,0.812888620148593,0.812888620148593,0.812888620148593,0.812888620148593,0.00140216573974246,0.0834479269906816,1,-0.000595454457679623
"FOXC2",-0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,0.812888620148593,1,0.812888620148593,0.812888620148593,1,1,1,-0.812888620148593,-1,-1,-1,-1,-0.0624358716434846,-0.131687886588156,-0.812888620148593,-0.0912512858118081
"GSC",-0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,0.812888620148593,1,0.812888620148593,0.812888620148593,1,1,1,-0.812888620148593,-1,-1,-1,-1,-0.0624358716434846,-0.131687886588156,-0.812888620148593,-0.0912512858118081
"KLF8",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
"SNAI1",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
"SNAI2",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
"TCF3",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
"TGFbeta",-0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,0.812888620148593,1,0.812888620148593,0.812888620148593,1,1,1,-0.812888620148593,-1,-1,-1,-1,-0.0624358716434846,-0.131687886588156,-0.812888620148593,-0.0912512858118081
"TWIST1",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
"TWIST2",-1,0.812888620148593,0.812888620148593,1,1,1,1,0.812888620148593,1,1,0.812888620148593,0.812888620148593,0.812888620148593,-1,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.812888620148593,-0.00140216573974246,-0.0834479269906817,-1,0.000595454457679622
