"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.247255059730145,0.291287080039652,1,0.091737975001031
"FOXC2",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"GSC",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"KLF8",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"SNAI1",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"SNAI2",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"TCF3",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"TGFbeta",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"TWIST1",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"TWIST2",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"VIM",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"ZEB1",-1,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.247255059730145,-0.291287080039652,-1,-0.091737975001031
"ZEB2",-0.780648051555663,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.780648051555663,1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-0.466636671868872,-0.0719450026383116,-0.780648051555663,-0.169817914577658
"miR101",1,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.247255059730145,0.291287080039652,1,0.091737975001031
"miR141",1,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.247255059730145,0.291287080039652,1,0.091737975001031
"miR200a",1,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.247255059730145,0.291287080039652,1,0.091737975001031
"miR200b",0.780648051555663,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,0.466636671868872,0.0719450026383116,0.780648051555663,0.169817914577658
"miR200c",0.780648051555663,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,0.780648051555663,0.780648051555663,0.780648051555663,1,1,0.466636671868872,0.0719450026383116,0.780648051555663,0.169817914577658
"miR205",0.247255059730145,-0.466636671868872,-0.466636671868872,-0.247255059730145,-0.247255059730145,-0.247255059730145,-0.466636671868872,-0.466636671868872,-0.466636671868872,-0.247255059730145,-0.247255059730145,-0.247255059730145,-0.466636671868872,0.247255059730145,0.247255059730145,0.247255059730145,0.466636671868872,0.466636671868872,1,0.00601854572600064,0.247255059730145,0.00302139347522354
"miR30c",0.291287080039652,-0.0719450026383116,-0.0719450026383116,-0.291287080039652,-0.291287080039652,-0.291287080039652,-0.0719450026383116,-0.0719450026383116,-0.0719450026383116,-0.291287080039652,-0.291287080039652,-0.291287080039652,-0.0719450026383116,0.291287080039652,0.291287080039652,0.291287080039652,0.0719450026383116,0.0719450026383116,0.00601854572600064,1,0.291287080039652,0.00541215363439558
"miR34a",1,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,-0.780648051555663,-0.780648051555663,-1,-1,-1,-0.780648051555663,1,1,1,0.780648051555663,0.780648051555663,0.247255059730145,0.291287080039652,1,0.091737975001031
"miR9",0.091737975001031,-0.169817914577658,-0.169817914577658,-0.091737975001031,-0.091737975001031,-0.091737975001031,-0.169817914577658,-0.169817914577658,-0.169817914577658,-0.091737975001031,-0.091737975001031,-0.091737975001031,-0.169817914577658,0.091737975001031,0.091737975001031,0.091737975001031,0.169817914577658,0.169817914577658,0.00302139347522354,0.00541215363439558,0.091737975001031,1
