"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.873274276036337,-0.873274276036337,-1,-1,-1,-1,-0.873274276036337,-1,-1,-1,-0.929529940445647,-0.873274276036337,1,0.929529940445647,0.873274276036337,0.929529940445647,0.873274276036337,0.0581560500903806,0.497939081355971,1,0.108169128257148
"FOXC2",-0.873274276036337,1,1,0.873274276036337,0.873274276036337,0.873274276036337,0.873274276036337,1,0.873274276036337,0.873274276036337,0.873274276036337,0.943744200031915,1,-0.873274276036337,-0.943744200031915,-1,-0.943744200031915,-1,-0.184875690121339,-0.371218224601141,-0.873274276036337,-0.187645226375663
"GSC",-0.873274276036337,1,1,0.873274276036337,0.873274276036337,0.873274276036337,0.873274276036337,1,0.873274276036337,0.873274276036337,0.873274276036337,0.943744200031915,1,-0.873274276036337,-0.943744200031915,-1,-0.943744200031915,-1,-0.184875690121339,-0.371218224601141,-0.873274276036337,-0.187645226375663
"KLF8",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"SNAI1",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"SNAI2",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"TCF3",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"TGFbeta",-0.873274276036337,1,1,0.873274276036337,0.873274276036337,0.873274276036337,0.873274276036337,1,0.873274276036337,0.873274276036337,0.873274276036337,0.943744200031915,1,-0.873274276036337,-0.943744200031915,-1,-0.943744200031915,-1,-0.184875690121339,-0.371218224601141,-0.873274276036337,-0.187645226375663
"TWIST1",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"TWIST2",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"VIM",-1,0.873274276036337,0.873274276036337,1,1,1,1,0.873274276036337,1,1,1,0.929529940445647,0.873274276036337,-1,-0.929529940445647,-0.873274276036337,-0.929529940445647,-0.873274276036337,-0.0581560500903806,-0.497939081355971,-1,-0.108169128257148
"ZEB1",-0.929529940445647,0.943744200031915,0.943744200031915,0.929529940445647,0.929529940445647,0.929529940445647,0.929529940445647,0.943744200031915,0.929529940445647,0.929529940445647,0.929529940445647,1,0.943744200031915,-0.929529940445647,-1,-0.943744200031915,-1,-0.943744200031915,-0.128622788679941,-0.427471859900191,-0.929529940445647,-0.13139126403205
"ZEB2",-0.873274276036337,1,1,0.873274276036337,0.873274276036337,0.873274276036337,0.873274276036337,1,0.873274276036337,0.873274276036337,0.873274276036337,0.943744200031915,1,-0.873274276036337,-0.943744200031915,-1,-0.943744200031915,-1,-0.184875690121339,-0.371218224601141,-0.873274276036337,-0.187645226375663
"miR101",1,-0.873274276036337,-0.873274276036337,-1,-1,-1,-1,-0.873274276036337,-1,-1,-1,-0.929529940445647,-0.873274276036337,1,0.929529940445647,0.873274276036337,0.929529940445647,0.873274276036337,0.0581560500903806,0.497939081355971,1,0.108169128257148
"miR141",0.929529940445647,-0.943744200031915,-0.943744200031915,-0.929529940445647,-0.929529940445647,-0.929529940445647,-0.929529940445647,-0.943744200031915,-0.929529940445647,-0.929529940445647,-0.929529940445647,-1,-0.943744200031915,0.929529940445647,1,0.943744200031915,1,0.943744200031915,0.128622788679941,0.427471859900191,0.929529940445647,0.13139126403205
"miR200a",0.873274276036337,-1,-1,-0.873274276036337,-0.873274276036337,-0.873274276036337,-0.873274276036337,-1,-0.873274276036337,-0.873274276036337,-0.873274276036337,-0.943744200031915,-1,0.873274276036337,0.943744200031915,1,0.943744200031915,1,0.184875690121339,0.371218224601141,0.873274276036337,0.187645226375663
"miR200b",0.929529940445647,-0.943744200031915,-0.943744200031915,-0.929529940445647,-0.929529940445647,-0.929529940445647,-0.929529940445647,-0.943744200031915,-0.929529940445647,-0.929529940445647,-0.929529940445647,-1,-0.943744200031915,0.929529940445647,1,0.943744200031915,1,0.943744200031915,0.128622788679941,0.427471859900191,0.929529940445647,0.13139126403205
"miR200c",0.873274276036337,-1,-1,-0.873274276036337,-0.873274276036337,-0.873274276036337,-0.873274276036337,-1,-0.873274276036337,-0.873274276036337,-0.873274276036337,-0.943744200031915,-1,0.873274276036337,0.943744200031915,1,0.943744200031915,1,0.184875690121339,0.371218224601141,0.873274276036337,0.187645226375663
"miR205",0.0581560500903806,-0.184875690121339,-0.184875690121339,-0.0581560500903806,-0.0581560500903806,-0.0581560500903806,-0.0581560500903806,-0.184875690121339,-0.0581560500903806,-0.0581560500903806,-0.0581560500903806,-0.128622788679941,-0.184875690121339,0.0581560500903806,0.128622788679941,0.184875690121339,0.128622788679941,0.184875690121339,1,-0.0039031692799378,0.0581560500903806,0.0027027994178958
"miR30c",0.497939081355971,-0.371218224601141,-0.371218224601141,-0.497939081355971,-0.497939081355971,-0.497939081355971,-0.497939081355971,-0.371218224601141,-0.497939081355971,-0.497939081355971,-0.497939081355971,-0.427471859900191,-0.371218224601141,0.497939081355971,0.427471859900191,0.371218224601141,0.427471859900191,0.371218224601141,-0.0039031692799378,1,0.497939081355971,-0.00792019265632614
"miR34a",1,-0.873274276036337,-0.873274276036337,-1,-1,-1,-1,-0.873274276036337,-1,-1,-1,-0.929529940445647,-0.873274276036337,1,0.929529940445647,0.873274276036337,0.929529940445647,0.873274276036337,0.0581560500903806,0.497939081355971,1,0.108169128257148
"miR9",0.108169128257148,-0.187645226375663,-0.187645226375663,-0.108169128257148,-0.108169128257148,-0.108169128257148,-0.108169128257148,-0.187645226375663,-0.108169128257148,-0.108169128257148,-0.108169128257148,-0.13139126403205,-0.187645226375663,0.108169128257148,0.13139126403205,0.187645226375663,0.13139126403205,0.187645226375663,0.0027027994178958,-0.00792019265632614,0.108169128257148,1
