"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-0.575402476457585,-0.575402476457585,-0.667374143801603,-0.667374143801603,-0.667374143801603,-0.667374143801603,-0.575402476457585,-0.667374143801603,-0.667374143801603,-0.667374143801603,-0.575402476457585,-1,0.667374143801603,0.575402476457585,0.575402476457585,0.667374143801603,0.575402476457585,0.286386792633417,0.250799350516049,0.667374143801603,0.0744993611987128
"FOXC2",-0.575402476457585,1,1,0.242827783979357,0.242827783979357,0.242827783979357,0.242827783979357,1,0.242827783979357,0.242827783979357,0.242827783979357,1,0.575402476457585,-0.242827783979357,-1,-1,-0.242827783979357,-1,-0.220267891675471,-0.0105204104227982,-0.242827783979357,-0.00479077179976931
"GSC",-0.575402476457585,1,1,0.242827783979357,0.242827783979357,0.242827783979357,0.242827783979357,1,0.242827783979357,0.242827783979357,0.242827783979357,1,0.575402476457585,-0.242827783979357,-1,-1,-0.242827783979357,-1,-0.220267891675471,-0.0105204104227982,-0.242827783979357,-0.00479077179976931
"KLF8",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"SNAI1",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"SNAI2",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"TCF3",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"TGFbeta",-0.575402476457585,1,1,0.242827783979357,0.242827783979357,0.242827783979357,0.242827783979357,1,0.242827783979357,0.242827783979357,0.242827783979357,1,0.575402476457585,-0.242827783979357,-1,-1,-0.242827783979357,-1,-0.220267891675471,-0.0105204104227982,-0.242827783979357,-0.00479077179976931
"TWIST1",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"TWIST2",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"VIM",-0.667374143801603,0.242827783979357,0.242827783979357,1,1,1,1,0.242827783979357,1,1,1,0.242827783979357,0.667374143801603,-1,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.00583738438717555,-0.256521581535179,-1,-0.00781921766685875
"ZEB1",-0.575402476457585,1,1,0.242827783979357,0.242827783979357,0.242827783979357,0.242827783979357,1,0.242827783979357,0.242827783979357,0.242827783979357,1,0.575402476457585,-0.242827783979357,-1,-1,-0.242827783979357,-1,-0.220267891675471,-0.0105204104227982,-0.242827783979357,-0.00479077179976931
"ZEB2",-1,0.575402476457585,0.575402476457585,0.667374143801603,0.667374143801603,0.667374143801603,0.667374143801603,0.575402476457585,0.667374143801603,0.667374143801603,0.667374143801603,0.575402476457585,1,-0.667374143801603,-0.575402476457585,-0.575402476457585,-0.667374143801603,-0.575402476457585,-0.286386792633417,-0.250799350516049,-0.667374143801603,-0.0744993611987128
"miR101",0.667374143801603,-0.242827783979357,-0.242827783979357,-1,-1,-1,-1,-0.242827783979357,-1,-1,-1,-0.242827783979357,-0.667374143801603,1,0.242827783979357,0.242827783979357,1,0.242827783979357,0.00583738438717555,0.256521581535179,1,0.00781921766685875
"miR141",0.575402476457585,-1,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.575402476457585,0.242827783979357,1,1,0.242827783979357,1,0.220267891675471,0.0105204104227982,0.242827783979357,0.00479077179976931
"miR200a",0.575402476457585,-1,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.575402476457585,0.242827783979357,1,1,0.242827783979357,1,0.220267891675471,0.0105204104227982,0.242827783979357,0.00479077179976931
"miR200b",0.667374143801603,-0.242827783979357,-0.242827783979357,-1,-1,-1,-1,-0.242827783979357,-1,-1,-1,-0.242827783979357,-0.667374143801603,1,0.242827783979357,0.242827783979357,1,0.242827783979357,0.00583738438717555,0.256521581535179,1,0.00781921766685875
"miR200c",0.575402476457585,-1,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.242827783979357,-0.242827783979357,-0.242827783979357,-1,-0.575402476457585,0.242827783979357,1,1,0.242827783979357,1,0.220267891675471,0.0105204104227982,0.242827783979357,0.00479077179976931
"miR205",0.286386792633417,-0.220267891675471,-0.220267891675471,-0.00583738438717555,-0.00583738438717555,-0.00583738438717555,-0.00583738438717555,-0.220267891675471,-0.00583738438717555,-0.00583738438717555,-0.00583738438717555,-0.220267891675471,-0.286386792633417,0.00583738438717555,0.220267891675471,0.220267891675471,0.00583738438717555,0.220267891675471,1,-0.00816680388776672,0.00583738438717555,-0.00781806063435494
"miR30c",0.250799350516049,-0.0105204104227982,-0.0105204104227982,-0.256521581535179,-0.256521581535179,-0.256521581535179,-0.256521581535179,-0.0105204104227982,-0.256521581535179,-0.256521581535179,-0.256521581535179,-0.0105204104227982,-0.250799350516049,0.256521581535179,0.0105204104227982,0.0105204104227982,0.256521581535179,0.0105204104227982,-0.00816680388776672,1,0.256521581535179,0.00582100887568133
"miR34a",0.667374143801603,-0.242827783979357,-0.242827783979357,-1,-1,-1,-1,-0.242827783979357,-1,-1,-1,-0.242827783979357,-0.667374143801603,1,0.242827783979357,0.242827783979357,1,0.242827783979357,0.00583738438717555,0.256521581535179,1,0.00781921766685875
"miR9",0.0744993611987128,-0.00479077179976931,-0.00479077179976931,-0.00781921766685875,-0.00781921766685875,-0.00781921766685875,-0.00781921766685875,-0.00479077179976931,-0.00781921766685875,-0.00781921766685875,-0.00781921766685875,-0.00479077179976931,-0.0744993611987128,0.00781921766685875,0.00479077179976931,0.00479077179976931,0.00781921766685875,0.00479077179976931,-0.00781806063435494,0.00582100887568133,0.00781921766685875,1
