"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.0398558636895398,-0.213002751176164,-1,0.00229513065952431
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR205",0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,-0.0398558636895398,0.0398558636895398,0.0398558636895398,0.0398558636895398,0.0398558636895398,0.0398558636895398,1,0.00808866536786808,0.0398558636895398,-0.0106926252949549
"miR30c",0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,-0.213002751176164,0.213002751176164,0.213002751176164,0.213002751176164,0.213002751176164,0.213002751176164,0.00808866536786808,1,0.213002751176164,0.00550419079582493
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.0398558636895398,0.213002751176164,1,-0.00229513065952431
"miR9",-0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,0.00229513065952431,-0.00229513065952431,-0.00229513065952431,-0.00229513065952431,-0.00229513065952431,-0.00229513065952431,-0.0106926252949549,0.00550419079582493,-0.00229513065952431,1
