"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"FOXC2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"GSC",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"KLF8",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"SNAI1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"SNAI2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"TCF3",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"TGFbeta",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"TWIST1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"TWIST2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"VIM",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"ZEB1",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"ZEB2",-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,-0.240933616264787,-0.20512995494949,-1,-0.0842415146331127
"miR101",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR141",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR200a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR200b",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR200c",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR205",0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,-0.240933616264787,0.240933616264787,0.240933616264787,0.240933616264787,0.240933616264787,0.240933616264787,1,0.00240465823841413,0.240933616264787,-0.00721142548864771
"miR30c",0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,-0.20512995494949,0.20512995494949,0.20512995494949,0.20512995494949,0.20512995494949,0.20512995494949,0.00240465823841413,1,0.20512995494949,-0.00580129640701792
"miR34a",1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,0.240933616264787,0.20512995494949,1,0.0842415146331127
"miR9",0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,-0.0842415146331127,0.0842415146331127,0.0842415146331127,0.0842415146331127,0.0842415146331127,0.0842415146331127,-0.00721142548864771,-0.00580129640701792,0.0842415146331127,1
