"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.75901328762232,-0.987790580130549,-0.987790580130549,-1,-1,-0.75901328762232,-1,-1,-0.987790580130549,-0.746807802414228,-0.75901328762232,0.987790580130549,0.746807802414228,0.746807802414228,0.75901328762232,0.75901328762232,0.00498088986188994,0.602073735773159,0.746807802414228,0.0115887038985519
"FOXC2",-1,1,0.75901328762232,0.987790580130549,0.987790580130549,1,1,0.75901328762232,1,1,0.987790580130549,0.746807802414228,0.75901328762232,-0.987790580130549,-0.746807802414228,-0.746807802414228,-0.75901328762232,-0.75901328762232,-0.00498088986188994,-0.602073735773159,-0.746807802414228,-0.0115887038985519
"GSC",-0.75901328762232,0.75901328762232,1,0.746800803944989,0.746800803944989,0.75901328762232,0.75901328762232,1,0.75901328762232,0.75901328762232,0.746800803944989,0.987790726872418,1,-0.746800803944989,-0.987790726872418,-0.987790726872418,-1,-1,-0.0194158595266006,-0.361100445007152,-0.987790726872418,-0.0420341961180829
"KLF8",-0.987790580130549,0.987790580130549,0.746800803944989,1,1,0.987790580130549,0.987790580130549,0.746800803944989,0.987790580130549,0.987790580130549,1,0.759014011725935,0.746800803944989,-1,-0.759014011725935,-0.759014011725935,-0.746800803944989,-0.746800803944989,-0.0047865174134054,-0.614289852430656,-0.759014011725935,0.000616116494521017
"SNAI1",-0.987790580130549,0.987790580130549,0.746800803944989,1,1,0.987790580130549,0.987790580130549,0.746800803944989,0.987790580130549,0.987790580130549,1,0.759014011725935,0.746800803944989,-1,-0.759014011725935,-0.759014011725935,-0.746800803944989,-0.746800803944989,-0.0047865174134054,-0.614289852430656,-0.759014011725935,0.000616116494521017
"SNAI2",-1,1,0.75901328762232,0.987790580130549,0.987790580130549,1,1,0.75901328762232,1,1,0.987790580130549,0.746807802414228,0.75901328762232,-0.987790580130549,-0.746807802414228,-0.746807802414228,-0.75901328762232,-0.75901328762232,-0.00498088986188994,-0.602073735773159,-0.746807802414228,-0.0115887038985519
"TCF3",-1,1,0.75901328762232,0.987790580130549,0.987790580130549,1,1,0.75901328762232,1,1,0.987790580130549,0.746807802414228,0.75901328762232,-0.987790580130549,-0.746807802414228,-0.746807802414228,-0.75901328762232,-0.75901328762232,-0.00498088986188994,-0.602073735773159,-0.746807802414228,-0.0115887038985519
"TGFbeta",-0.75901328762232,0.75901328762232,1,0.746800803944989,0.746800803944989,0.75901328762232,0.75901328762232,1,0.75901328762232,0.75901328762232,0.746800803944989,0.987790726872418,1,-0.746800803944989,-0.987790726872418,-0.987790726872418,-1,-1,-0.0194158595266006,-0.361100445007152,-0.987790726872418,-0.0420341961180829
"TWIST1",-1,1,0.75901328762232,0.987790580130549,0.987790580130549,1,1,0.75901328762232,1,1,0.987790580130549,0.746807802414228,0.75901328762232,-0.987790580130549,-0.746807802414228,-0.746807802414228,-0.75901328762232,-0.75901328762232,-0.00498088986188994,-0.602073735773159,-0.746807802414228,-0.0115887038985519
"TWIST2",-1,1,0.75901328762232,0.987790580130549,0.987790580130549,1,1,0.75901328762232,1,1,0.987790580130549,0.746807802414228,0.75901328762232,-0.987790580130549,-0.746807802414228,-0.746807802414228,-0.75901328762232,-0.75901328762232,-0.00498088986188994,-0.602073735773159,-0.746807802414228,-0.0115887038985519
