"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"VIM",-1,1,1,0.368024241105656,0.368024241105656,1,1,1,1,1,1,1,1,-0.368024241105656,-1,-1,-1,-1,-0.123679753198984,-0.0576304734082973,-1,-0.00157665509199937
"ZEB1",-1,1,1,0.368024241105656,0.368024241105656,1,1,1,1,1,1,1,1,-0.368024241105656,-1,-1,-1,-1,-0.123679753198984,-0.0576304734082973,-1,-0.00157665509199937
"ZEB2",-1,1,1,0.368024241105656,0.368024241105656,1,1,1,1,1,1,1,1,-0.368024241105656,-1,-1,-1,-1,-0.123679753198984,-0.0576304734082973,-1,-0.00157665509199937
"miR101",0.368024241105656,-0.368024241105656,-0.368024241105656,-1,-1,-0.368024241105656,-0.368024241105656,-0.368024241105656,-0.368024241105656,-0.368024241105656,-0.368024241105656,-0.368024241105656,-0.368024241105656,1,0.368024241105656,0.368024241105656,0.368024241105656,0.368024241105656,0.0316187545205591,0.689614519477059,0.368024241105656,1.28156368739047e-06
"miR141",1,-1,-1,-0.368024241105656,-0.368024241105656,-1,-1,-1,-1,-1,-1,-1,-1,0.368024241105656,1,1,1,1,0.123679753198984,0.0576304734082973,1,0.00157665509199938
"miR200a",1,-1,-1,-0.368024241105656,-0.368024241105656,-1,-1,-1,-1,-1,-1,-1,-1,0.368024241105656,1,1,1,1,0.123679753198984,0.0576304734082973,1,0.00157665509199938
"miR200b",1,-1,-1,-0.368024241105656,-0.368024241105656,-1,-1,-1,-1,-1,-1,-1,-1,0.368024241105656,1,1,1,1,0.123679753198984,0.0576304734082973,1,0.00157665509199938
"miR200c",1,-1,-1,-0.368024241105656,-0.368024241105656,-1,-1,-1,-1,-1,-1,-1,-1,0.368024241105656,1,1,1,1,0.123679753198984,0.0576304734082973,1,0.00157665509199938
"miR205",0.123679753198984,-0.123679753198984,-0.123679753198984,-0.0316187545205591,-0.0316187545205591,-0.123679753198984,-0.123679753198984,-0.123679753198984,-0.123679753198984,-0.123679753198984,-0.123679753198984,-0.123679753198984,-0.123679753198984,0.0316187545205591,0.123679753198984,0.123679753198984,0.123679753198984,0.123679753198984,1,-0.00300036367680494,0.123679753198984,0.0026093055450917
"miR30c",0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.689614519477059,-0.689614519477059,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,-0.0576304734082973,0.689614519477059,0.0576304734082973,0.0576304734082973,0.0576304734082973,0.0576304734082973,-0.00300036367680494,1,0.0576304734082973,-0.00300955418471914
"miR34a",1,-1,-1,-0.368024241105656,-0.368024241105656,-1,-1,-1,-1,-1,-1,-1,-1,0.368024241105656,1,1,1,1,0.123679753198984,0.0576304734082973,1,0.00157665509199938
"miR9",0.00157665509199938,-0.00157665509199937,-0.00157665509199937,-1.28156368738981e-06,-1.28156368738981e-06,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,-0.00157665509199937,1.28156368739047e-06,0.00157665509199938,0.00157665509199938,0.00157665509199938,0.00157665509199938,0.0026093055450917,-0.00300955418471914,0.00157665509199938,1
