"","CDH1","FOXC2","GSC","KLF8","SNAI1","SNAI2","TCF3","TGFbeta","TWIST1","TWIST2","VIM","ZEB1","ZEB2","miR101","miR141","miR200a","miR200b","miR200c","miR205","miR30c","miR34a","miR9"
"CDH1",1,-1,-0.885100652977518,-1,-1,-1,-1,-0.885100652977518,-1,-1,-1,-0.885100652977518,-0.946954937304328,1,0.885100652977518,0.885100652977518,0.946954937304328,0.885100652977518,0.074915107776609,0.258851282766624,1,-0.000646986350037053
"FOXC2",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"GSC",-0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,1,0.938144467658356,-0.885100652977518,-1,-1,-0.938144467658356,-1,-0.189829304648925,-0.143965681135416,-0.885100652977518,0.00346104672874681
"KLF8",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"SNAI1",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"SNAI2",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"TCF3",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"TGFbeta",-0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,1,0.938144467658356,-0.885100652977518,-1,-1,-0.938144467658356,-1,-0.189829304648925,-0.143965681135416,-0.885100652977518,0.00346104672874681
"TWIST1",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"TWIST2",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"VIM",-1,1,0.885100652977518,1,1,1,1,0.885100652977518,1,1,1,0.885100652977518,0.946954937304328,-1,-0.885100652977518,-0.885100652977518,-0.946954937304328,-0.885100652977518,-0.074915107776609,-0.258851282766624,-1,0.000646986350037053
"ZEB1",-0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,0.885100652977518,1,0.885100652977518,0.885100652977518,0.885100652977518,1,0.938144467658356,-0.885100652977518,-1,-1,-0.938144467658356,-1,-0.189829304648925,-0.143965681135416,-0.885100652977518,0.00346104672874681
