"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.0326947650705733,-1,1,-1
"OCT4",-1,1,-1,0.0326947650705732,1,-1,1
"OVOL2",1,-1,1,-0.0326947650705733,-1,1,-1
"SNAIL",-0.0326947650705733,0.0326947650705732,-0.0326947650705733,1,0.0326947650705732,-0.0326947650705733,0.0326947650705732
"ZEB",-1,1,-1,0.0326947650705732,1,-1,1
"miR145",1,-1,1,-0.0326947650705733,-1,1,-1
"miR200",-1,1,-1,0.0326947650705732,1,-1,1
