"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.116911377262871,-1,1,-0.161577487264521
"OCT4",-1,1,-1,0.116911377262871,1,-1,0.161577487264521
"OVOL2",1,-1,1,-0.116911377262871,-1,1,-0.161577487264521
"SNAIL",-0.116911377262871,0.116911377262871,-0.116911377262871,1,0.116911377262871,-0.116911377262871,-0.721511839643189
"ZEB",-1,1,-1,0.116911377262871,1,-1,0.161577487264521
"miR145",1,-1,1,-0.116911377262871,-1,1,-0.161577487264521
"miR200",-0.161577487264521,0.161577487264521,-0.161577487264521,-0.721511839643189,0.161577487264521,-0.161577487264521,1
