"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,0.00270379352390791,1,-0.106730008310746,-1,-0.00270379352390791,0.00270379352390791
"OCT4",0.00270379352390791,1,0.00270379352390791,-0.00210631592193504,-0.00270379352390791,-1,1
"OVOL2",1,0.00270379352390791,1,-0.106730008310746,-1,-0.00270379352390791,0.00270379352390791
"SNAIL",-0.106730008310746,-0.00210631592193504,-0.106730008310746,1,0.106730008310746,0.00210631592193511,-0.00210631592193504
"ZEB",-1,-0.00270379352390791,-1,0.106730008310746,1,0.00270379352390791,-0.00270379352390791
"miR145",-0.00270379352390791,-1,-0.00270379352390791,0.00210631592193511,0.00270379352390791,1,-1
"miR200",0.00270379352390791,1,0.00270379352390791,-0.00210631592193504,-0.00270379352390791,-1,1
