"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.00218835239565421,-0.0108261074739084,-1,-1,0.0021883523956542,0.499858708750608
"OCT4",-0.00218835239565421,1,0.00115533841990904,0.00218835239565421,0.00218835239565421,-1,0.497906158740021
"OVOL2",-0.0108261074739084,0.00115533841990904,1,0.0108261074739084,0.0108261074739084,-0.00115533841990904,-0.172689636872039
"SNAIL",-1,0.00218835239565421,0.0108261074739084,1,1,-0.0021883523956542,-0.499858708750608
"ZEB",-1,0.00218835239565421,0.0108261074739084,1,1,-0.0021883523956542,-0.499858708750608
"miR145",0.0021883523956542,-1,-0.00115533841990904,-0.0021883523956542,-0.0021883523956542,1,-0.497906158740021
"miR200",0.499858708750608,0.497906158740021,-0.172689636872039,-0.499858708750608,-0.499858708750608,-0.497906158740021,1
