"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.331127120078736,-1,1,0.331127120078736
"OCT4",-1,1,-1,0.331127120078736,1,-1,-0.331127120078736
"OVOL2",1,-1,1,-0.331127120078736,-1,1,0.331127120078736
"SNAIL",-0.331127120078736,0.331127120078736,-0.331127120078736,1,0.331127120078736,-0.331127120078736,-1
"ZEB",-1,1,-1,0.331127120078736,1,-1,-0.331127120078736
"miR145",1,-1,1,-0.331127120078736,-1,1,0.331127120078736
"miR200",0.331127120078736,-0.331127120078736,0.331127120078736,-1,-0.331127120078736,0.331127120078736,1
