"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.284584847192818,1,-0.101326407183102,-1,0.284584847192818,-0.284584847192818
"OCT4",-0.284584847192818,1,-0.284584847192818,-0.005905129215321,0.284584847192818,-1,1
"OVOL2",1,-0.284584847192818,1,-0.101326407183102,-1,0.284584847192818,-0.284584847192818
"SNAIL",-0.101326407183102,-0.005905129215321,-0.101326407183102,1,0.101326407183102,0.005905129215321,-0.005905129215321
"ZEB",-1,0.284584847192818,-1,0.101326407183102,1,-0.284584847192818,0.284584847192818
"miR145",0.284584847192818,-1,0.284584847192818,0.005905129215321,-0.284584847192818,1,-1
"miR200",-0.284584847192818,1,-0.284584847192818,-0.005905129215321,0.284584847192818,-1,1
