"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.17311709421381,1,-0.0471107825044345,-1,0.17311709421381,0.43754648449778
"OCT4",-0.17311709421381,1,-0.17311709421381,0.00111216916590627,0.17311709421381,-1,0.389337616346351
"OVOL2",1,-0.17311709421381,1,-0.0471107825044345,-1,0.17311709421381,0.43754648449778
"SNAIL",-0.0471107825044345,0.00111216916590627,-0.0471107825044345,1,0.0471107825044345,-0.00111216916590627,-0.60956812308618
"ZEB",-1,0.17311709421381,-1,0.0471107825044345,1,-0.17311709421381,-0.43754648449778
"miR145",0.17311709421381,-1,0.17311709421381,-0.00111216916590627,-0.17311709421381,1,-0.389337616346351
"miR200",0.43754648449778,0.389337616346351,0.43754648449778,-0.60956812308618,-0.43754648449778,-0.389337616346351,1
