"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.0816279212889264,-1,1,0.0816279212889264
"OCT4",-1,1,-1,0.0816279212889264,1,-1,-0.0816279212889264
"OVOL2",1,-1,1,-0.0816279212889264,-1,1,0.0816279212889264
"SNAIL",-0.0816279212889264,0.0816279212889264,-0.0816279212889264,1,0.0816279212889264,-0.0816279212889264,-1
"ZEB",-1,1,-1,0.0816279212889264,1,-1,-0.0816279212889264
"miR145",1,-1,1,-0.0816279212889264,-1,1,0.0816279212889264
"miR200",0.0816279212889264,-0.0816279212889264,0.0816279212889264,-1,-0.0816279212889264,0.0816279212889264,1
