"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.077019893049603,-1,1,-1
"OCT4",-1,1,-1,0.077019893049603,1,-1,1
"OVOL2",1,-1,1,-0.077019893049603,-1,1,-1
"SNAIL",-0.077019893049603,0.077019893049603,-0.077019893049603,1,0.077019893049603,-0.077019893049603,0.077019893049603
"ZEB",-1,1,-1,0.077019893049603,1,-1,1
"miR145",1,-1,1,-0.077019893049603,-1,1,-1
"miR200",-1,1,-1,0.077019893049603,1,-1,1
