"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.155543078927291,-1,1,0.155543078927291
"OCT4",-1,1,-1,0.155543078927291,1,-1,-0.155543078927291
"OVOL2",1,-1,1,-0.155543078927291,-1,1,0.155543078927291
"SNAIL",-0.155543078927291,0.155543078927291,-0.155543078927291,1,0.155543078927291,-0.155543078927291,-1
"ZEB",-1,1,-1,0.155543078927291,1,-1,-0.155543078927291
"miR145",1,-1,1,-0.155543078927291,-1,1,0.155543078927291
"miR200",0.155543078927291,-0.155543078927291,0.155543078927291,-1,-0.155543078927291,0.155543078927291,1
