"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.0527101636835529,1,-0.148142057037703,-1,0.0527101636835529,-0.0527101636835529
"OCT4",-0.0527101636835529,1,-0.0527101636835529,-0.000501501623136347,0.0527101636835529,-1,1
"OVOL2",1,-0.0527101636835529,1,-0.148142057037703,-1,0.0527101636835529,-0.0527101636835529
"SNAIL",-0.148142057037703,-0.000501501623136347,-0.148142057037703,1,0.148142057037703,0.000501501623136331,-0.000501501623136347
"ZEB",-1,0.0527101636835529,-1,0.148142057037703,1,-0.0527101636835529,0.0527101636835529
"miR145",0.0527101636835529,-1,0.0527101636835529,0.000501501623136331,-0.0527101636835529,1,-1
"miR200",-0.0527101636835529,1,-0.0527101636835529,-0.000501501623136347,0.0527101636835529,-1,1
