"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.281530376372003,-1,1,0.281530376372003
"OCT4",-1,1,-1,0.281530376372003,1,-1,-0.281530376372003
"OVOL2",1,-1,1,-0.281530376372003,-1,1,0.281530376372003
"SNAIL",-0.281530376372003,0.281530376372003,-0.281530376372003,1,0.281530376372003,-0.281530376372003,-1
"ZEB",-1,1,-1,0.281530376372003,1,-1,-0.281530376372003
"miR145",1,-1,1,-0.281530376372003,-1,1,0.281530376372003
"miR200",0.281530376372003,-0.281530376372003,0.281530376372003,-1,-0.281530376372003,0.281530376372003,1
