"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,0.00481887317706512,-1,-1,1,-0.00180805761518922
"OCT4",-1,1,-0.00481887317706513,1,1,-1,0.00180805761518922
"OVOL2",0.00481887317706512,-0.00481887317706513,1,-0.00481887317706513,-0.00481887317706513,0.00481887317706512,-0.333653892044854
"SNAIL",-1,1,-0.00481887317706513,1,1,-1,0.00180805761518922
"ZEB",-1,1,-0.00481887317706513,1,1,-1,0.00180805761518922
"miR145",1,-1,0.00481887317706512,-1,-1,1,-0.00180805761518922
"miR200",-0.00180805761518922,0.00180805761518922,-0.333653892044854,0.00180805761518922,0.00180805761518922,-0.00180805761518922,1
