"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.0940236048842966,1,-0.0990655681550081,-1,0.0940236048842966,0.0990655681550081
"OCT4",-0.0940236048842966,1,-0.0940236048842966,-0.00681170841051955,0.0940236048842966,-1,0.00681170841051955
"OVOL2",1,-0.0940236048842966,1,-0.0990655681550081,-1,0.0940236048842966,0.0990655681550081
"SNAIL",-0.0990655681550081,-0.00681170841051955,-0.0990655681550081,1,0.0990655681550081,0.00681170841051955,-1
"ZEB",-1,0.0940236048842966,-1,0.0990655681550081,1,-0.0940236048842966,-0.0990655681550081
"miR145",0.0940236048842966,-1,0.0940236048842966,0.00681170841051955,-0.0940236048842966,1,-0.00681170841051955
"miR200",0.0990655681550081,0.00681170841051955,0.0990655681550081,-1,-0.0990655681550081,-0.00681170841051955,1
