"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.445638146513555,1,-0.558344424556865,-1,0.445638146513555,-0.445638146513555
"OCT4",-0.445638146513555,1,-0.445638146513555,0.00397580984875956,0.445638146513554,-1,1
"OVOL2",1,-0.445638146513555,1,-0.558344424556865,-1,0.445638146513555,-0.445638146513555
"SNAIL",-0.558344424556865,0.00397580984875956,-0.558344424556865,1,0.558344424556864,-0.00397580984875956,0.00397580984875956
"ZEB",-1,0.445638146513554,-1,0.558344424556864,1,-0.445638146513554,0.445638146513554
"miR145",0.445638146513555,-1,0.445638146513555,-0.00397580984875956,-0.445638146513554,1,-1
"miR200",-0.445638146513555,1,-0.445638146513555,0.00397580984875956,0.445638146513554,-1,1
