"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.0236558378802511,0.014838223812991,-0.0737570925591512,-1,0.0236558378802511,0.480960933368716
"OCT4",-0.0236558378802511,1,0.00298915767112056,0.00228908771101297,0.0236558378802511,-1,0.495350492301851
"OVOL2",0.014838223812991,0.00298915767112056,1,-0.00629111429070461,-0.014838223812991,-0.00298915767112056,-0.159434696973561
"SNAIL",-0.0737570925591512,0.00228908771101297,-0.00629111429070461,1,0.0737570925591512,-0.00228908771101297,-0.0323317340250987
"ZEB",-1,0.0236558378802511,-0.014838223812991,0.0737570925591512,1,-0.0236558378802511,-0.480960933368716
"miR145",0.0236558378802511,-1,-0.00298915767112056,-0.00228908771101297,-0.0236558378802511,1,-0.495350492301851
"miR200",0.480960933368716,0.495350492301851,-0.159434696973561,-0.0323317340250987,-0.480960933368716,-0.495350492301851,1
