"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,-0.00421039441910039,-0.242302635522126,-1,1,-1
"OCT4",-1,1,0.00421039441910039,0.242302635522126,1,-1,1
"OVOL2",-0.00421039441910039,0.00421039441910039,1,0.00360080496494053,0.00421039441910039,-0.00421039441910039,0.00421039441910039
"SNAIL",-0.242302635522126,0.242302635522126,0.00360080496494053,1,0.242302635522126,-0.242302635522126,0.242302635522126
"ZEB",-1,1,0.00421039441910039,0.242302635522126,1,-1,1
"miR145",1,-1,-0.00421039441910039,-0.242302635522126,-1,1,-1
"miR200",-1,1,0.00421039441910039,0.242302635522126,1,-1,1
