"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.307679896318309,-1,1,0.307679896318309
"OCT4",-1,1,-1,0.307679896318309,1,-1,-0.307679896318309
"OVOL2",1,-1,1,-0.307679896318309,-1,1,0.307679896318309
"SNAIL",-0.307679896318309,0.307679896318309,-0.307679896318309,1,0.307679896318309,-0.307679896318309,-1
"ZEB",-1,1,-1,0.307679896318309,1,-1,-0.307679896318309
"miR145",1,-1,1,-0.307679896318309,-1,1,0.307679896318309
"miR200",0.307679896318309,-0.307679896318309,0.307679896318309,-1,-0.307679896318309,0.307679896318309,1
