"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,1,-0.0970514221836597,-1,1,0.0970514221836598
"OCT4",-1,1,-1,0.0970514221836598,1,-1,-0.0970514221836597
"OVOL2",1,-1,1,-0.0970514221836597,-1,1,0.0970514221836598
"SNAIL",-0.0970514221836597,0.0970514221836598,-0.0970514221836597,1,0.0970514221836598,-0.0970514221836597,-1
"ZEB",-1,1,-1,0.0970514221836598,1,-1,-0.0970514221836597
"miR145",1,-1,1,-0.0970514221836597,-1,1,0.0970514221836598
"miR200",0.0970514221836598,-0.0970514221836597,0.0970514221836598,-1,-0.0970514221836597,0.0970514221836598,1
