"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,0.0058087839250735,0.00741058857695674,-1,-1,-0.0058087839250735,1
"OCT4",0.0058087839250735,1,-0.00662246991417031,-0.00580878392507346,-0.00580878392507346,-1,0.0058087839250735
"OVOL2",0.00741058857695674,-0.00662246991417031,1,-0.00741058857695674,-0.00741058857695674,0.00662246991417031,0.00741058857695674
"SNAIL",-1,-0.00580878392507346,-0.00741058857695674,1,1,0.00580878392507346,-1
"ZEB",-1,-0.00580878392507346,-0.00741058857695674,1,1,0.00580878392507346,-1
"miR145",-0.0058087839250735,-1,0.00662246991417031,0.00580878392507346,0.00580878392507346,1,-0.0058087839250735
"miR200",1,0.0058087839250735,0.00741058857695674,-1,-1,-0.0058087839250735,1
