"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.426494263655068,1,-0.580318893175093,-1,0.426494263655068,-0.426494263655068
"OCT4",-0.426494263655068,1,-0.426494263655068,0.00679002397138815,0.426494263655068,-1,1
"OVOL2",1,-0.426494263655068,1,-0.580318893175093,-1,0.426494263655068,-0.426494263655068
"SNAIL",-0.580318893175093,0.00679002397138815,-0.580318893175093,1,0.580318893175093,-0.00679002397138817,0.00679002397138815
"ZEB",-1,0.426494263655068,-1,0.580318893175093,1,-0.426494263655068,0.426494263655068
"miR145",0.426494263655068,-1,0.426494263655068,-0.00679002397138817,-0.426494263655068,1,-1
"miR200",-0.426494263655068,1,-0.426494263655068,0.00679002397138815,0.426494263655068,-1,1
