"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-1,-0.0016259281893495,-0.00180481351312378,-1,1,0.00341462503100513
"OCT4",-1,1,0.00162592818934949,0.00180481351312377,1,-1,-0.00341462503100516
"OVOL2",-0.0016259281893495,0.00162592818934949,1,-0.00624775625934105,0.00162592818934949,-0.0016259281893495,-0.345194366372866
"SNAIL",-0.00180481351312378,0.00180481351312377,-0.00624775625934105,1,0.00180481351312377,-0.00180481351312378,0.00442388420118294
"ZEB",-1,1,0.00162592818934949,0.00180481351312377,1,-1,-0.00341462503100516
"miR145",1,-1,-0.0016259281893495,-0.00180481351312378,-1,1,0.00341462503100513
"miR200",0.00341462503100513,-0.00341462503100516,-0.345194366372866,0.00442388420118294,-0.00341462503100516,0.00341462503100513,1
