"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.601958567951854,1,-0.397602983127112,-1,0.601958567951854,-0.601958567951854
"OCT4",-0.601958567951854,1,-0.601958567951854,-0.000410104736282156,0.601958567951854,-1,1
"OVOL2",1,-0.601958567951854,1,-0.397602983127112,-1,0.601958567951854,-0.601958567951854
"SNAIL",-0.397602983127112,-0.000410104736282156,-0.397602983127112,1,0.397602983127112,0.000410104736282156,-0.000410104736282156
"ZEB",-1,0.601958567951854,-1,0.397602983127112,1,-0.601958567951854,0.601958567951854
"miR145",0.601958567951854,-1,0.601958567951854,0.000410104736282156,-0.601958567951854,1,-1
"miR200",-0.601958567951854,1,-0.601958567951854,-0.000410104736282156,0.601958567951854,-1,1
