"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,-0.629125161360788,1,-0.359101499276411,-1,0.629125161360788,0.359101499276411
"OCT4",-0.629125161360788,1,-0.629125161360788,-0.0117947717951312,0.629125161360787,-1,0.0117947717951312
"OVOL2",1,-0.629125161360788,1,-0.359101499276411,-1,0.629125161360788,0.359101499276411
"SNAIL",-0.359101499276411,-0.0117947717951312,-0.359101499276411,1,0.359101499276411,0.0117947717951312,-1
"ZEB",-1,0.629125161360787,-1,0.359101499276411,1,-0.629125161360787,-0.359101499276411
"miR145",0.629125161360788,-1,0.629125161360788,0.0117947717951312,-0.629125161360787,1,-0.0117947717951312
"miR200",0.359101499276411,0.0117947717951312,0.359101499276411,-1,-0.359101499276411,-0.0117947717951312,1
