"","GRHL2","OCT4","OVOL2","SNAIL","ZEB","miR145","miR200"
"GRHL2",1,0.00430376928931917,0.00470162191347253,-1,-1,-0.00430376928931917,1
"OCT4",0.00430376928931917,1,-0.0115045726916297,-0.00430376928931917,-0.00430376928931917,-1,0.00430376928931917
"OVOL2",0.00470162191347253,-0.0115045726916297,1,-0.00470162191347253,-0.00470162191347253,0.0115045726916297,0.00470162191347253
"SNAIL",-1,-0.00430376928931917,-0.00470162191347253,1,1,0.00430376928931917,-1
"ZEB",-1,-0.00430376928931917,-0.00470162191347253,1,1,0.00430376928931917,-1
"miR145",-0.00430376928931917,-1,0.0115045726916297,0.00430376928931917,0.00430376928931917,1,-0.00430376928931917
"miR200",1,0.00430376928931917,0.00470162191347253,-1,-1,-0.00430376928931917,1
